id,desc,lat,lng,modes,extra,equiv
DF:112,So. San Joaquin Below Florence Lake,37.27504,-118.96623,112,,,,769.5614;R6891d593dd8ce341, O1 L3 Drainage:10km2 AvgFlow:9cfs AvgPrecip:876mm AvgTemp:5C
DF:113,Eel Below Outlet Creek,39.68900,-123.35907,113,,,,636.9721;R508d6fe8ea20e341,Eel River O6 L1 Drainage:1836km2 AvgFlow:1153cfs AvgPrecip:1307mm AvgTemp:14C
DF:114,So. Eel At Miranda,40.1817,-123.7761,114,,,,989.2061;R9a99fdfd8e0ce441,Williams Creek O1 L3 Drainage:2km2 AvgFlow:3cfs AvgPrecip:1480mm AvgTemp:14C
DF:115,Noyo River Below South Fork,39.4283,-123.7367,115,,,,932.7334;R8b6c97fcdd63ec41,Noyo River O4 L1 Drainage:201km2 AvgFlow:162cfs AvgPrecip:1184mm AvgTemp:12C
DF:116,Sacramento At Vina-Woodson Bridge,39.9089,-122.0911,116,,,,857.0307;R583968861d79eb41,Sacramento River O7 L1 Drainage:26160km2 AvgFlow:15075cfs AvgPrecip:575mm AvgTemp:17C
DF:117,Big Sulphur Cr Near Cloverdale,38.8261,-122.9958,117,,,,510.2208;R643be7c91173e241,Big Sulphur Creek O4 L2 Drainage:222km2 AvgFlow:182cfs AvgPrecip:1083mm AvgTemp:15C
DF:118,San Lorenzo At Santa Cruz,36.9908,-122.0308,118,,,,47.1396;Rd9cec702bca9ef41,San Lorenzo River O4 L1 Drainage:297km2 AvgFlow:134cfs AvgPrecip:920mm AvgTemp:14C
DF:119,Sauk Above White Chuck River,48.16863,-121.47079,119,,USGS:12186000,,604.3784;Rbe9f1a9251bcee41,Sauk River O4 L2 Drainage:397km2 AvgFlow:1130cfs AvgPrecip:2550mm AvgTemp:8C
DF:12,New River At Denny,40.94580,-123.38364,012,,,,907.2945;R91ed4ca8dbccc141,New River O4 L3 Drainage:454km2 AvgFlow:522cfs AvgPrecip:1300mm AvgTemp:13C
DF:120,Sauk Near Sauk,48.4247,-121.5672,120,,USGS:12189500,,40.5079;Ra47011da5670ef41,Sauk River O5 L2 Drainage:1859km2 AvgFlow:4422cfs AvgPrecip:2233mm AvgTemp:9C
DF:121,Elder Creek At Lowrey Road,40.02400,-122.51172,121,,,,7.1114;Re3a52b304fb3e841,Elder Creek O4 L2 Drainage:244km2 AvgFlow:108cfs AvgPrecip:687mm AvgTemp:17C
DF:122,Antelope Creek Above Cone Grove Rd,40.2026,-122.1273,122,,,,31.4241;Rba49cc980c16c641,Antelope Creek O4 L3 Drainage:321km2 AvgFlow:150cfs AvgPrecip:845mm AvgTemp:16C
DF:123,Butte Creek Near Chico,39.7260,-121.7089,123,,USGS:11390000,,34.6626;R355e7635709fe741,Butte Creek O4 L2 Drainage:391km2 AvgFlow:436cfs AvgPrecip:852mm AvgTemp:16C
DF:124,Deer Creek Near Smartville,39.22484,-121.26794,124,,USGS:11418500,,561.8843;Ra8c6cb76b6f8b041,Deer Creek O4 L4 Drainage:214km2 AvgFlow:172cfs AvgPrecip:894mm AvgTemp:16C
DF:125,Mi. Eel Near Dos Rios,39.7064,-123.3242,125,,USGS:11473900,,895.2678;R5c8f8a038379d841,Middle Fork Eel River O6 L2 Drainage:1938km2 AvgFlow:1524cfs AvgPrecip:1303mm AvgTemp:14C
DF:126,Colorado In Cataract Canyon,38.1800,-109.8955,126,,,,499.22;R1b2fc1fc2714e641,Colorado River O8 L4 Drainage:182133km2 AvgFlow:13585cfs AvgPrecip:211mm AvgTemp:13C
DF:127,E. Fk Carson Near Markleeville,38.71472,-119.76503,127,,,,908.9687;Rae4751e74c0cc641,East Fork Carson River O5 L4 Drainage:725km2 AvgFlow:539cfs AvgPrecip:651mm AvgTemp:8C
DF:128,San Lorenzo At Felton,37.04469,-122.07231,128,,,,834.3639;Re5d002ba1dc5c941,San Lorenzo River O4 L1 Drainage:203km2 AvgFlow:106cfs AvgPrecip:1131mm AvgTemp:15C
DF:129,Sultan Below Powerplant,47.90767,-121.81563,129,,USGS:12138160,,387.5638;R12833473f2f5e941,Sultan River O3 L2 Drainage:261km2 AvgFlow:780cfs AvgPrecip:1485mm AvgTemp:10C
DF:13,Hayfork Creek At Hyampom,40.6261,-123.4336,013,,,,2.8555;R4a0c661a9d62ec41,Hayfork Creek O4 L4 Drainage:982km2 AvgFlow:681cfs AvgPrecip:1249mm AvgTemp:13C
DF:130,Tuolumne Below Early Intake,37.88156,-119.97083,130,,USGS:11276900,,740.8593;R5839a4dc4184cc41,Tuolumne River O6 L2 Drainage:1869km2 AvgFlow:1047cfs AvgPrecip:1006mm AvgTemp:14C
DF:131,Merced At Pohono Bridge,37.71645,-119.6656,131,,USGS:11266500,,675.5343;Ra01a7baf6d63ea41,Merced River O5 L2 Drainage:839km2 AvgFlow:671cfs AvgPrecip:1059mm AvgTemp:11C
DF:132,Deer Creek Near Vina,40.01379,-121.94796,132,,,,715.8635;R3d0adfba43bcde41,Deer Creek O4 L2 Drainage:544km2 AvgFlow:341cfs AvgPrecip:772mm AvgTemp:16C
DF:133,No. Stanislaus At Avery,38.24394,-120.29029,133,,,,352.9541;Rd7a3f8f31e6fe841,North Fork Stanislaus River O5 L3 Drainage:438km2 AvgFlow:46cfs AvgPrecip:1230mm AvgTemp:13C
DF:134,Mi. Tuolumne Above SF Confluence,37.8283,-120.0106,134,,,,844.9532;R448bd05e8257e141,Middle Tuolumne River O3 L4 Drainage:186km2 AvgFlow:134cfs AvgPrecip:1020mm AvgTemp:13C
DF:135,So. Tuolumne At Rainbow Pool,37.8217,-120.0119,135,,CDEC:STO,,973.1293;Rc1caa1e833e2ca41,Middle Tuolumne River O3 L4 Drainage:188km2 AvgFlow:87cfs AvgPrecip:929mm AvgTemp:13C
DF:137,So. Snoqualmie Near Garcia,47.41489,-121.58719,137,,USGS:12143400,,901.9554;R6f12e3b79b8eb241,South Fork Snoqualmie River O3 L3 Drainage:103km2 AvgFlow:272cfs AvgPrecip:2593mm AvgTemp:7C
DF:138,Calaveras Below New Hogan Dam,38.1485,-120.8245,138,,,,975.9119;Rd578c96a7dd5c041,Calaveras River O6 L2 Drainage:997km2 AvgFlow:233cfs AvgPrecip:549mm AvgTemp:16C
DF:139,Merced At Red Bud,37.6698,-119.8174,139,,,,849.746;R58396c703a42ef41,Merced River O5 L2 Drainage:1019km2 AvgFlow:766cfs AvgPrecip:901mm AvgTemp:14C
DF:14,So. Trinity Below Hyampom,40.6500,-123.4931,014,,,,745.3174;R39b47c45c9abee41,Mill Creek O1 L4 Drainage:6km2 AvgFlow:11cfs AvgPrecip:1669mm AvgTemp:11C
DF:140,West Walker Below Little Walker River,38.37977,-119.45046,140,,USGS:10296000,,522.5075;R560e2d37f8529c41,West Walker River O5 L5 Drainage:489km2 AvgFlow:283cfs AvgPrecip:671mm AvgTemp:5C
DF:142,Deschutes At Moody,45.6222,-120.9044,142,,USGS:14103000,,87.4858;R1f850b4e8ba6e041,Deschutes River O6 L2 Drainage:25189km2 AvgFlow:5988cfs AvgPrecip:333mm AvgTemp:11C
DF:143,McKenzie Near Vida,44.1250,-122.4694,143,,,,946.4589;R448b5cb95379e941,McKenzie River O5 L3 Drainage:2334km2 AvgFlow:4590cfs AvgPrecip:1478mm AvgTemp:11C
DF:144,Illinois Near Kerby,42.23122,-123.66310,144,,,,947.999;R105811476478e741,Illinois River O5 L2 Drainage:961km2 AvgFlow:1545cfs AvgPrecip:1607mm AvgTemp:12C
DF:145,Rogue Near Agness,42.57873,-124.05916,145,,,,944.0827;R1f851f6e810be541,Rogue River O6 L1 Drainage:10188km2 AvgFlow:6490cfs AvgPrecip:2258mm AvgTemp:13C
DF:146,Lochsa Near Lowell,46.1508,-115.5872,146,,,,982.3058;R713d42afebe8ec41,Lochsa River O5 L4 Drainage:3048km2 AvgFlow:3023cfs AvgPrecip:832mm AvgTemp:9C
DF:147,Selway Near Lowell,46.0867,-115.5139,147,,,,607.1572;R560edddf02e6cb41,Selway River O6 L3 Drainage:5118km2 AvgFlow:3897cfs AvgPrecip:998mm AvgTemp:9C
DF:148,Salmon At White Bird,45.7503,-116.3239,148,,,,746.2931;Rba498c86c0a8d941,Salmon River O7 L3 Drainage:33430km2 AvgFlow:12915cfs AvgPrecip:441mm AvgTemp:11C
DF:149,Little Salmon At Riggins,45.4131,-116.3253,149,,,,928.0432;R9eef27249ac39e41,Little Salmon River O5 L4 Drainage:1494km2 AvgFlow:780cfs AvgPrecip:446mm AvgTemp:11C
DF:15,Redwood Creek At Orick,41.2994,-124.0500,015,,,,35.6532;R333337cc44eee441,Redwood Creek O4 L1 Drainage:615km2 AvgFlow:865cfs AvgPrecip:1523mm AvgTemp:12C
DF:150,No. Payette At Cascade,44.52468,-116.04591,150,,,,389.071;R508d97f15bc7b741,North Fork Payette River O6 L5 Drainage:1593km2 AvgFlow:1083cfs AvgPrecip:583mm AvgTemp:5C
DF:151,So. Payette At Lowman,44.08498,-115.62262,151,,,,999.3583;R89410c81e867ef41,South Fork Payette River O4 L4 Drainage:1006km2 AvgFlow:677cfs AvgPrecip:676mm AvgTemp:7C
DF:152,Snake Near Irwin,43.3508,-111.2189,152,,,,792.7018;Rcff7b37c5d87c941,Snake River O6 L2 Drainage:13190km2 AvgFlow:6518cfs AvgPrecip:535mm AvgTemp:6C
DF:153,Snake At Milner Total Flow,42.50000,-114.15394,153,,,,658.1761;Rdf4fb1870082e741,Snake River O7 L2 Drainage:44122km2 AvgFlow:4052cfs AvgPrecip:266mm AvgTemp:9C
DF:154,Rio Grande Below Taos Junction Br,36.3200,-105.7544,154,,,,117.8837;R8fc2856170d0dc41,Rio Grande O6 L1 Drainage:16731km2 AvgFlow:1271cfs AvgPrecip:325mm AvgTemp:9C
DF:155,Colorado Near Cisco,38.8106,-109.2928,155,,USGS:09180500,,65.874;R5eba891bb121c641,Colorado River O7 L4 Drainage:61945km2 AvgFlow:7361cfs AvgPrecip:253mm AvgTemp:12C
DF:156,Green Near Jensen,40.4094,-109.2347,156,,,,766.4169;R23db991d3329bd41,Green River O8 L5 Drainage:65023km2 AvgFlow:4476cfs AvgPrecip:230mm AvgTemp:9C
DF:157,Green At Green River,38.9861,-110.1506,157,,USGS:09315000,,719.014;R560e09b73d72eb41,Green River O8 L5 Drainage:104531km2 AvgFlow:5950cfs AvgPrecip:189mm AvgTemp:12C
DF:158,McCloud Below McCloud Dam,41.1223,-122.0642,158,,,,960.9896;R4e6268a66ea6e941,McCloud River O5 L3 Drainage:1052km2 AvgFlow:1025cfs AvgPrecip:1501mm AvgTemp:12C
DF:159,Colorado Near Lees Ferry,36.8647,-111.5875,159,,USGS:09380000,,869.8954;Rc3f5201c8178d541,Colorado River O8 L4 Drainage:276438km2 AvgFlow:14730cfs AvgPrecip:167mm AvgTemp:16C
DF:160,Battle Creek At Coleman Fish Hatchery,40.3982,-122.1464,160,,,,18.2714;Rb29def3c652d8641,Battle Creek O5 L2 Drainage:935km2 AvgFlow:517cfs AvgPrecip:736mm AvgTemp:16C
DF:161,Owyhee Near Rome,42.8664,-117.6492,161,,,,771.4573;Ra69b881d8d87ec41,Owyhee River O7 L3 Drainage:16159km2 AvgFlow:742cfs AvgPrecip:221mm AvgTemp:10C
DF:162,No. Smith At Gasquet,41.85534,-123.96986,162,,,,846.0415;R560e112884aeed41, O4 L2 Drainage:381km2 AvgFlow:832cfs AvgPrecip:2654mm AvgTemp:12C
DF:163,Mi. Smith At Gasquet,41.84712,-123.96677,163,,,,913.2036;R9a995d5540ffed41, O4 L2 Drainage:408km2 AvgFlow:883cfs AvgPrecip:2514mm AvgTemp:12C
DF:164,So. Smith Near Hiouchi,41.7917,-124.0250,164,,,,251.751;Rc1ca31e2c25ce241,South Fork Smith River O4 L2 Drainage:706km2 AvgFlow:1314cfs AvgPrecip:2435mm AvgTemp:12C
DF:165,Truckee Near Floriston,39.42794,-120.03381,165,,,,920.7203;Rc97686568117ed41,Truckee River O5 L4 Drainage:2432km2 AvgFlow:816cfs AvgPrecip:658mm AvgTemp:8C
DF:167,No. Kings Below Dinkey Creek,36.8797,-119.1278,167,,USGS:11218400,,752.7005;Ra2459682983be441,North Fork Kings River O5 L5 Drainage:1002km2 AvgFlow:341cfs AvgPrecip:597mm AvgTemp:17C
DF:168,Deschutes At Benham Falls,43.9303,-121.4108,168,,,,572.0858;Rf4fde416751ed741,Deschutes River O5 L2 Drainage:3608km2 AvgFlow:1279cfs AvgPrecip:496mm AvgTemp:7C
DF:169,Bruneau Near Hot Springs,42.7711,-115.7203,169,,,,567.8645;Rc3f5bc102578ea41,Bruneau River O6 L3 Drainage:6985km2 AvgFlow:403cfs AvgPrecip:237mm AvgTemp:11C
DF:17,Mad River At Arcata,40.9099,-124.0606,017,,,,18.1619;R689125a3dd16e141,Mad River O4 L1 Drainage:1259km2 AvgFlow:1351cfs AvgPrecip:1218mm AvgTemp:12C
DF:170,San Joaquin Inflow Millerton Lake,37.0005,-119.7040,170,,COESPK:MILO,,530.7182;R6abc5824f2b7ec41,San Joaquin River O5 L1 Drainage:4238km2 AvgFlow:234cfs AvgPrecip:396mm AvgTemp:17C
DF:171,No. Clearwater Near Canyon Ranger Stn,46.8406,-115.6211,171,,,,408.5301;Rb4c802be98b8e041,North Fork Clearwater River O5 L4 Drainage:3358km2 AvgFlow:3764cfs AvgPrecip:965mm AvgTemp:8C
DF:172,So. Clearwater At Stites,46.08640,-115.97647,172,,,,977.5062;Rb6f36d494051e541,South Fork Clearwater River O5 L4 Drainage:3036km2 AvgFlow:1033cfs AvgPrecip:640mm AvgTemp:10C
DF:173,Highland Creek Near No. Stan Confluence,38.39055,-120.00074,173,,,,859.3878;R00008cb1e3ede941,Highland Creek O4 L4 Drainage:121km2 AvgFlow:154cfs AvgPrecip:1158mm AvgTemp:7C
DF:174,No. Yuba At Sierra City,39.5625,-120.6583,174,,,,814.6281;Ra470f9450534e341, O2 L4 Drainage:4km2 AvgFlow:8cfs AvgPrecip:1729mm AvgTemp:10C
DF:175,No. Kaweah At Kaweah,36.49080,-118.92147,175,,,,884.413;R9eefa7951d0ba641,North Fork Kaweah River O4 L6 Drainage:329km2 AvgFlow:169cfs AvgPrecip:616mm AvgTemp:17C
DF:176,Coffee Creek Above Trinity River,41.09294,-122.75440,176,,,,138.9773;R713dce7177c2e441,Coffee Creek O4 L3 Drainage:275km2 AvgFlow:310cfs AvgPrecip:1721mm AvgTemp:10C
DF:177,Trinity Above Coffee Creek,41.1114,-122.7044,177,,,,346.9458;R6f120b00b22cd041,Trinity River O4 L2 Drainage:379km2 AvgFlow:385cfs AvgPrecip:1527mm AvgTemp:11C
DF:178,Navarro Near Navarro,39.1706,-123.6669,178,,,,986.2705;R2731d86f6151c541,Navarro River O5 L1 Drainage:794km2 AvgFlow:513cfs AvgPrecip:1128mm AvgTemp:13C
DF:179,Jarbidge Below Jarbidge,41.89046,-115.42894,179,,,,957.9485;R871639270021df41, O3 L4 Drainage:72km2 AvgFlow:39cfs AvgPrecip:647mm AvgTemp:5C
DF:18,Van Duzen At Bridgeville,40.4806,-123.8897,018,,,,575.7555;Re7fbc9d9f6ddc341,Van Duzen River O4 L2 Drainage:570km2 AvgFlow:691cfs AvgPrecip:1458mm AvgTemp:13C
DF:180,Elwha At McDonald Bridge,48.05475,-123.58361,180,,,,945.9229;Rdf4fcdc1e454dc41,Elwha River O4 L1 Drainage:693km2 AvgFlow:1877cfs AvgPrecip:1280mm AvgTemp:9C
DF:181,So. Merced At Wawona,37.5389,-119.6611,181,,,,997.7314;R2fdd244377b68541, O1 L4 Drainage:2km2 AvgFlow:2cfs AvgPrecip:1096mm AvgTemp:12C
DF:182,So. Merced At Hwy 140 Bridge,37.65138,-119.88556,182,,,,427.6053;R8941f8119d8fd041,Merced River O5 L2 Drainage:1713km2 AvgFlow:1146cfs AvgPrecip:770mm AvgTemp:15C
DF:183,Upper Truckee At South Lake Tahoe,38.92235,-119.99070,183,,,,887.9104;Rf2d21d0164d2cd41,Upper Truckee River O3 L5 Drainage:138km2 AvgFlow:106cfs AvgPrecip:705mm AvgTemp:7C
DF:184,So. American Below Kyburz,38.7637,-120.3272,184,,,,755.7672;R73680da2b1f5ef41,South Fork American River O4 L3 Drainage:490km2 AvgFlow:424cfs AvgPrecip:1425mm AvgTemp:11C
DF:185,Eb. No. Feather Below Virgilia,40.0106,-121.2175,185,,,,856.7136;Ra01aef50664dd741,North Fork Feather River O6 L2 Drainage:4308km2 AvgFlow:834cfs AvgPrecip:1328mm AvgTemp:12C
DF:186,No. Umpqua Below Steamboat Creek,43.3210,-122.8091,186,,,,801.5886;R31082c90af23e241,Bogus Creek O1 L3 Drainage:3km2 AvgFlow:3cfs AvgPrecip:1488mm AvgTemp:11C
DF:187,Fall River Near Squirrel,44.0686,-111.2414,187,,,,452.117;R1904465300edcb41,Fall River O5 L4 Drainage:847km2 AvgFlow:678cfs AvgPrecip:558mm AvgTemp:4C
DF:188,Henrys Fork Near Ashton,44.0697,-111.5106,188,,,,425.0989;R7d3f81a488d9e941,Henrys Fork O6 L3 Drainage:2849km2 AvgFlow:1759cfs AvgPrecip:412mm AvgTemp:5C
DF:189,Payette Near Horseshoe Bend,43.9433,-116.1967,189,,,,518.9598;R068161dde45be041,Payette River O6 L4 Drainage:5696km2 AvgFlow:3361cfs AvgPrecip:481mm AvgTemp:10C
DF:19,Tuolumne Above Early Intake,37.8794,-119.9461,019,,USGS:11276600,,31.3844;R7d3f410e0cbee241,Tuolumne River O5 L2 Drainage:1260km2 AvgFlow:432cfs AvgPrecip:936mm AvgTemp:13C
DF:190,Deadwood Below Deadwood Dam,44.2919,-115.6419,190,,,,985.4398;R7593ecb0a2a1e441,Deadwood River O4 L5 Drainage:248km2 AvgFlow:181cfs AvgPrecip:806mm AvgTemp:4C
DF:191,Teton Near St. Anthony,43.9272,-111.6139,191,,,,994.4534;R81958b2b21e4df41,Teton River O5 L4 Drainage:2242km2 AvgFlow:934cfs AvgPrecip:359mm AvgTemp:6C
DF:192,So. Boise Below Anderson Ranch Dam,43.34351,-115.47721,192,,,,965.4891;R87164d3a0c3ce941, O1 L5 Drainage:1km2 AvgFlow:0cfs AvgPrecip:563mm AvgTemp:7C
DF:193,Boise Near Twin Springs,43.66777,-115.72543,193,,,,985.2439;R52b8ba4f8381ee41,Boise River O5 L3 Drainage:2142km2 AvgFlow:1222cfs AvgPrecip:542mm AvgTemp:8C
DF:194,Russian Near Healdsburg,38.6133,-122.8353,194,,,,956.6811;R5a6433d00ce4dd41,Russian River O5 L1 Drainage:2049km2 AvgFlow:1330cfs AvgPrecip:1054mm AvgTemp:15C
DF:195,Sacramento At Bend Bridge,40.28862,-122.18714,195,,,,4.694;R3f358e1c3478e541,Sacramento River O7 L1 Drainage:21781km2 AvgFlow:13009cfs AvgPrecip:701mm AvgTemp:17C
DF:196,Scott Near Fort Jones,41.6408,-123.0139,196,,,,432.8072;Rcff79368c05bc441,Scott River O5 L2 Drainage:1719km2 AvgFlow:641cfs AvgPrecip:638mm AvgTemp:12C
DF:198,No. Salmon Near Forks of Salmon,41.2676,-123.30480,198,,,,757.1643;R1b2fd13e20efe541, O1 L5 Drainage:1km2 AvgFlow:1cfs AvgPrecip:1258mm AvgTemp:13C
DF:2,Klamath J.C. Boyle Schedule,42.09275,-122.07214,002,,,,927.2731;R355eeaeeff0fc241,Klamath River O6 L1 Drainage:13854km2 AvgFlow:1569cfs AvgPrecip:573mm AvgTemp:8C
DF:20,Eel Rel Lake Pillsbury,39.4081,-122.9703,020,,,,951.0278;Re5d0c2f34257cb41,Eel River O5 L1 Drainage:498km2 AvgFlow:434cfs AvgPrecip:1232mm AvgTemp:13C
DF:200,No. Cottonwood Above Middle Fork,40.44193,-122.55072,200,,,,883.2079;R2506c1bfc327ef41, O3 L3 Drainage:247km2 AvgFlow:158cfs AvgPrecip:883mm AvgTemp:16C
DF:201,Mi. Cottonwood Above North Fork,40.36717,-122.57241,201,,,,874.3183;R871609b83aceed41, O1 L3 Drainage:2km2 AvgFlow:1cfs AvgPrecip:864mm AvgTemp:16C
DF:202,No. Mi. American At Mosquito Ridge Rd,39.0239,-120.7178,202,,,,260.2747;Ra470e5d6ffffe541,North Fork of Middle Fork American River O4 L4 Drainage:229km2 AvgFlow:258cfs AvgPrecip:1210mm AvgTemp:14C
DF:203,Snake At Milner River Only,42.52810,-114.01733,203,,,,894.3916;R46b66fa0d528ee41,Snake River O7 L2 Drainage:44012km2 AvgFlow:6040cfs AvgPrecip:266mm AvgTemp:9C
DF:206,Mi. Salmon At Middle Fork Lodge,44.72156,-115.01479,206,,,,804.434;Rb29daf8538e3e941,Middle Fork Salmon River O6 L4 Drainage:2726km2 AvgFlow:2004cfs AvgPrecip:493mm AvgTemp:6C
DF:207,So. Umpqua At Tiller,42.9306,-122.9472,207,,,,530.6903;Rdf4f95ec2020d041,South Umpqua River O5 L1 Drainage:1391km2 AvgFlow:1190cfs AvgPrecip:1054mm AvgTemp:12C
DF:208,Steamboat Creek Below Canton Creek,43.34917,-122.72897,208,,,,23.3558;R14ae4730d3d2a641,Steamboat Creek O4 L3 Drainage:424km2 AvgFlow:476cfs AvgPrecip:1237mm AvgTemp:11C
DF:209,So. Coquille At Powers,42.8917,-124.0694,209,,,,872.3724;R3d0a3f977d5edf41,Woodward Creek O1 L2 Drainage:14km2 AvgFlow:16cfs AvgPrecip:1626mm AvgTemp:12C
DF:210,Chetco Near Brookings,42.12362,-124.18681,210,,,,853.4135;R4c3741b2151fe941,Chetco River O4 L1 Drainage:711km2 AvgFlow:2283cfs AvgPrecip:2295mm AvgTemp:13C
DF:211,Lavezzola Creek Above Downie River,39.5834,-120.8188,211,,,,11.0603;Rd57855890a38ed41,Lavezzola Creek O4 L5 Drainage:74km2 AvgFlow:105cfs AvgPrecip:1656mm AvgTemp:11C
DF:212,Pauley Creek At Pauley Creek Falls,39.57015,-120.81995,212,,,,64.136;R666626380f01e741,Pauley Creek O3 L5 Drainage:65km2 AvgFlow:94cfs AvgPrecip:1633mm AvgTemp:11C
DF:213,Pit Below Pit 1 Powerhouse,40.98330,-121.51205,213,,,,29.7168;R4c3759c4b4dfda41,Pit River O6 L2 Drainage:9364km2 AvgFlow:1999cfs AvgPrecip:509mm AvgTemp:11C
DF:214,Tuolumne At Mushroom,37.87817,-119.99834,214,,,,919.2423;R5839a4dc4184cc41,Tuolumne River O6 L2 Drainage:1869km2 AvgFlow:1047cfs AvgPrecip:1006mm AvgTemp:14C
DF:215,So. Salmon At Krassel,44.9869,-115.7250,215,,,,946.8648;R759320bb78dce741,Krassel Creek O1 L5 Drainage:2km2 AvgFlow:0cfs AvgPrecip:599mm AvgTemp:5C
DF:216,Indian Creek Near Happy Camp (Klamath),41.8353,-123.3819,216,,,,297.5375;R8716013bd506e141,Indian Creek O4 L2 Drainage:316km2 AvgFlow:423cfs AvgPrecip:1328mm AvgTemp:12C
DF:217,Shasta Near Yreka,41.8231,-122.5944,217,,,,79.0219;R96434b8f28fab441,Shasta River O5 L2 Drainage:1934km2 AvgFlow:191cfs AvgPrecip:513mm AvgTemp:11C
DF:219,Carmel Near Carmel,36.53885,-121.87941,219,,,,957.5323;Re5d0d62e3461ef41,Carmel River O5 L1 Drainage:648km2 AvgFlow:112cfs AvgPrecip:484mm AvgTemp:13C
DF:22,Eel At Fort Seward,40.2183,-123.6314,022,,,,921.5641;R643b9f67b372d041,Eel River O7 L1 Drainage:5454km2 AvgFlow:5685cfs AvgPrecip:1322mm AvgTemp:14C
DF:220,Arroyo Seco Near Soledad,36.28094,-121.32173,220,,,,872.0998;R1d5a803d529aec41,Arroyo Seco O5 L2 Drainage:629km2 AvgFlow:189cfs AvgPrecip:440mm AvgTemp:15C
DF:221,Arroyo Hondo Near San Jose,37.46183,-121.76931,221,,,,223.174;R448b701dacc3e541,Arroyo Hondo O4 L3 Drainage:203km2 AvgFlow:59cfs AvgPrecip:659mm AvgTemp:15C
DF:222,Arroyo Mocho Near Livermore,37.62655,-121.70414,222,,,,675.4427;Rb29d17b1ba62de41,Arroyo Mocho O3 L2 Drainage:105km2 AvgFlow:7cfs AvgPrecip:471mm AvgTemp:15C
DF:223,Big Sulphur Cr At Geysers Resort,38.7978,-122.8014,223,,,,849.4396;R5eba09492153dd41,Big Sulphur Creek O2 L2 Drainage:22km2 AvgFlow:28cfs AvgPrecip:1478mm AvgTemp:15C
DF:224,Spanish Creek Near Keddie,40.0031,-120.9533,224,,USGS:11402000,,957.1648;R6666ee887306ee41,Spanish Creek O5 L4 Drainage:463km2 AvgFlow:325cfs AvgPrecip:943mm AvgTemp:11C
