id,desc,lat,lng,modes,extra,equiv
BRGP:BCLM,Big Coulee Lower  MT,47.5178,-111.89,GH=GJ=1,,,,609.9117;R23db796cca709041,Sun River O6 L3 Drainage:3365km2 AvgFlow:505cfs AvgPrecip:309mm AvgTemp:7C
BRGP:BCWY,Bluff Canal WY,43.8728,-108.1345,CH=CJ=1,,,,996.1844;Re3a5a7cdad93ef41,Bighorn River O7 L4 Drainage:24385km2 AvgFlow:1586cfs AvgPrecip:241mm AvgTemp:8C
BRGP:BDCM,Badger Creek Below Four Horns Canal  near Browning  MT,48.37,-112.802,Q=QD=0;GH=GJ=1,,,,53.4827;Rdf4f2d47daa8c641,Badger Creek O4 L4 Drainage:397km2 AvgFlow:181cfs AvgPrecip:401mm AvgTemp:5C
BRGP:BDNE,Bartley Canal Diversion Dam NE,40.2292,-100.3833,GH=GJ=1,,,,848.4953;R17d93e2e6d7ad941,Republican River O6 L4 Drainage:28783km2 AvgFlow:103cfs AvgPrecip:551mm AvgTemp:11C
BRGP:BFCE,Belle Fourche Inlet Canal East  South Dakota,44.7014,-103.7333,QC=QJ=0;CH=CJ=1,,,,976.7301;R8941903b2286d741,Belle Fourche River O6 L4 Drainage:11641km2 AvgFlow:110cfs AvgPrecip:516mm AvgTemp:8C
BRGP:BFR,Belle Fourche Reservoir  Belle Fourche River nr Rapid City  SD,44.7367,-103.6742,Q=QD=0,,,,612.0782;R7b147664d156dc41,Owl Creek O4 L5 Drainage:536km2 AvgFlow:14cfs AvgPrecip:501mm AvgTemp:8C
BRGP:BFWY,Belle Fourche River at WY-SD State  SD,44.7497,-104.0469,Q=QD=0;GH=GJ=1,,,,13.0916;Rbc742fea3c27ee41,Belle Fourche River O6 L4 Drainage:8354km2 AvgFlow:101cfs AvgPrecip:435mm AvgTemp:8C
BRGP:BGBM,Beaverhead River at Giem Bridge MT,45.4736,-112.3631,Q=QD=0;GH=GJ=1,,,,547.6601;R508d7b260596e541,Beaverhead River O7 L2 Drainage:9469km2 AvgFlow:448cfs AvgPrecip:258mm AvgTemp:6C
BRGP:BHDM,Big Hole River at Maiden Rock  near Divide  MT *BRDM*,46.2181,-112.655,Q=QD=0;GH=GJ=1,,,,848.9849;R85ebf10df076b741,North Fork Dry Cottonwood Creek O1 L3 Drainage:10km2 AvgFlow:1cfs AvgPrecip:496mm AvgTemp:3C
BRGP:BHGM,Big Hole River near Glen  MT,45.4406,-112.5556,Q=QD=0;GH=GJ=1,,,,26.6307;R9643e3ce0bfced41,Big Hole River O5 L3 Drainage:6876km2 AvgFlow:1190cfs AvgPrecip:246mm AvgTemp:6C
BRGP:BHMT,Bighorn River above Tullock Creek near Bighorn  MT,46.1247,-107.4683,Q=QD=0;GH=GJ=1,,,,110.851;Rbe9f32fee864d741,Bighorn River O7 L4 Drainage:58032km2 AvgFlow:3906cfs AvgPrecip:332mm AvgTemp:8C
BRGP:BHRW,Bighorn River near Worland  WY,44.0147,-107.9689,Q=QD=0;GH=GJ=1,,,,825.0867;Rba49107d6537e441,Bighorn River O7 L4 Drainage:26674km2 AvgFlow:1618cfs AvgPrecip:213mm AvgTemp:8C
BRGP:BHSX,Bighorn River near St. Xavier  MT,45.3167,-107.918,Q=QD=0;QC=QJ=0;GH=GJ=1;CH=CJ=1;WF=WF=2;WC=WC=3,,,,467.9767;R48e1da975e1fde41,Bighorn River O7 L4 Drainage:50902km2 AvgFlow:3496cfs AvgPrecip:481mm AvgTemp:9C
BRGP:BHWM,Big Hole River below Mudd Creek  near Wisdom  MT,45.8075,-113.3125,Q=QD=0;GH=GJ=1,,,,854.5077;R52b8fede8c44e141,Big Hole River O5 L3 Drainage:3196km2 AvgFlow:827cfs AvgPrecip:395mm AvgTemp:3C
BRGP:BHWY,Big Horn Canal WY,43.9453,-108.0169,QC=QJ=0;CH=CJ=1,,,,803.9285;Rdd24029084cde741, O1 L5 Drainage:12km2 AvgFlow:0cfs AvgPrecip:210mm AvgTemp:8C
BRGP:BIL,Yellowstone River near Billings  MT,45.7967,-108.47,Q=QD=0;GH=GJ=1;WF=WF=2;WC=WC=3,,,,917.8197;R713de6ed63abea41,Yellowstone River O7 L3 Drainage:29695km2 AvgFlow:7434cfs AvgPrecip:359mm AvgTemp:9C
BRGP:BLAY,Bull Lake Creek above Bull Lake Reservoir  WY,43.1769,-109.2022,Q=QD=0;GH=GJ=1,,,,742.4913;Rbe9fb248ed92da41,Bull Lake Creek O4 L5 Drainage:481km2 AvgFlow:252cfs AvgPrecip:393mm AvgTemp:4C
BRGP:BLCK,Bull Lake Creek below Bull Lake Reservoir near Lenore  WY,43.2425,-109.0222,Q=QD=0;GH=GJ=1,,,,223.6522;Rc1ca856065fee241,Bull Lake Creek O4 L5 Drainage:548km2 AvgFlow:275cfs AvgPrecip:248mm AvgTemp:6C
BRGP:BLDM,Boulder River near Boulder  MT,46.2111,-112.0908,Q=QD=0;GH=GJ=1,,,,213.229;R33330f28ecc1e341,Boulder River O4 L4 Drainage:865km2 AvgFlow:187cfs AvgPrecip:314mm AvgTemp:5C
BRGP:BLR,Bull Lake Reservoir near Lenore  WY,43.2097,-109.0417,Q=QD=0,,,,70.7215;R7b14decfcabced41,Bull Lake Creek O4 L5 Drainage:544km2 AvgFlow:295cfs AvgPrecip:255mm AvgTemp:6C
BRGP:BLUDILCO,Blue River Below Dillon  CO,39.6255,-106.0658,Q=QD=0;GH=GJ=1,,,,786.5405;R21b032798aa4c941,Blue River O4 L5 Drainage:830km2 AvgFlow:229cfs AvgPrecip:350mm AvgTemp:3C
BRGP:BLUGRECO,Blue River below Green Mt. Reservoir  CO,39.8803,-106.3333,Q=QD=0;GH=GJ=1,,,,573.8383;R2b87c69d2313d341,Blue River O4 L5 Drainage:1467km2 AvgFlow:455cfs AvgPrecip:379mm AvgTemp:3C
BRGP:BOCM,Broken-O Canal  Montana *BOMT*,47.5206,-112.2469,QC=QJ=0;CH=CJ=1
BRGP:BOUTUNCO,Charles H. Boustead Tunnel  CO,39.2778,-106.4278,Q=QD=0;GH=GJ=1,,,,530.0578;R5a64bb49803acb41,Lake Fork O3 L5 Drainage:71km2 AvgFlow:75cfs AvgPrecip:524mm AvgTemp:1C
BRGP:BRTB,Beaverhead River at Twin Bridges  MT,45.5469,-112.3372,Q=QD=0;GH=GJ=1;WF=WF=2;WC=WC=3,,,,728.639;R7d3fd5e614acb741,Beaverhead River O7 L2 Drainage:19201km2 AvgFlow:721cfs AvgPrecip:254mm AvgTemp:7C
BRGP:BSCK,Big Sandy Creek near Havre  MT,48.5564,-109.8081,GH=GJ=1,,,,42.972;R022b076da03c9241,Big Sandy Creek O5 L4 Drainage:4563km2 AvgFlow:94cfs AvgPrecip:309mm AvgTemp:6C
BRGP:BTABCMCO,Big Thompson River above Cedar Cove CO,40.415,-105.2611,Q=QD=0;GH=GJ=1,,,,648.1348;Ra245d6a7b969dd41, O4 L4 Drainage:791km2 AvgFlow:111cfs AvgPrecip:472mm AvgTemp:9C
BRGP:BTABESCO,Big Thompson River above Lake Estes CO,40.3783,-106.4864,Q=QD=0;GH=GJ=1,,,,394.2452;R7b142240a9cde241,Diamond Creek O1 L7 Drainage:12km2 AvgFlow:3cfs AvgPrecip:660mm AvgTemp:2C
BRGP:BTBLESCO,Big Thompson River below Lake Estes  CO,40.3764,-105.4858,Q=QD=0;GH=GJ=1,,,,898.5995;Rae47356fc549e441,Fish Creek O2 L5 Drainage:40km2 AvgFlow:11cfs AvgPrecip:399mm AvgTemp:5C
BRGP:BTNFDRCO,Big Thompson River at Drake CO,40.4333,-105.3389,GH=GJ=1,,,,927.1347;R448becc330fad341, O1 L6 Drainage:2km2 AvgFlow:0cfs AvgPrecip:496mm AvgTemp:6C
BRGP:BTPPMCCO,Power Plant at Big Thompson River Canyon Mouth CO,40.4236,-105.2281,Q=QD=0,,,,839.3129;R1b2f8d402ef1e341, O1 L5 Drainage:7km2 AvgFlow:0cfs AvgPrecip:474mm AvgTemp:8C
BRGP:BUSTUNCO,Busk-Ivanhoe Tunnel  CO,39.2486,-106.4706,Q=QD=0;GH=GJ=1,,,,142.1183;R10583176b391de41,Busk Creek O1 L6 Drainage:4km2 AvgFlow:11cfs AvgPrecip:970mm AvgTemp:-1C
BRGP:BVB,Beaverhead River at Barretts  MT,45.1164,-112.7497,Q=QD=0;GH=GJ=1,,,,943.1625;R621088ffdcdccf41,Beaverhead River O7 L2 Drainage:6897km2 AvgFlow:464cfs AvgPrecip:289mm AvgTemp:5C
BRGP:BVTB,Beaverhead River near Twin Bridges  MT,45.3836,-112.4519,Q=QD=0;GH=GJ=1,,,,231.7921;R9318bcf2a76fec41,Beaverhead River O7 L2 Drainage:9343km2 AvgFlow:442cfs AvgPrecip:264mm AvgTemp:6C
BRGP:BWNE,Blackwood Wasteway NE (includes CXNE) *CXNE*,40.3055,-100.8561,QC=QJ=0;CH=CJ=1,,,,786.5571;R5a64a3ab454aec41,Blackwood Creek O4 L5 Drainage:637km2 AvgFlow:24cfs AvgPrecip:537mm AvgTemp:10C
BRGP:CAAWNE,Cambridge Canal  Wasteway  Alma  NE,40.1172,-99.4158,CH=CJ=1,,,,102.2551;R5a64f30efd0de741,Rope Creek O3 L5 Drainage:71km2 AvgFlow:4cfs AvgPrecip:605mm AvgTemp:11C
BRGP:CAOXNE,Cambridge Canal at Oxford  NE,40.2511,-99.6369,QC=QJ=0;CH=CJ=1,,,,661.8525;R85ebf1255792c641, O2 L5 Drainage:48km2 AvgFlow:3cfs AvgPrecip:588mm AvgTemp:11C
BRGP:CARCONCO,Carter Conduit Flow Meter  CO,40.5889,-105.3733,QC=QJ=0,,,,98.9624;R54e3dd83e7ffde41, O1 L6 Drainage:4km2 AvgFlow:0cfs AvgPrecip:534mm AvgTemp:6C
BRGP:CARDIVCO,Carter Diversion/Bypass  CO,39.3667,-106.5444,Q=QD=0;QC=QJ=0;GH=GJ=1;CH=CJ=1,,,,623.4331;R8b6c376aeb0feb41,Carter Creek O1 L8 Drainage:6km2 AvgFlow:4cfs AvgPrecip:872mm AvgTemp:0C
BRGP:CARE,North Fork Red River at Carter  OK,35.1681,-99.5069,Q=QD=0;GH=GJ=1,,,,499.8793;R46b6631aa029c541,North Fork Red River O5 L2 Drainage:6255km2 AvgFlow:131cfs AvgPrecip:712mm AvgTemp:16C
BRGP:CASM,Missouri River Bridge near Cascade  MT,47.2694,-111.6922,GH=GJ=1,,,,294.507;Rc9761e1f9081da41,Missouri River O7 L2 Drainage:46758km2 AvgFlow:5910cfs AvgPrecip:410mm AvgTemp:8C
BRGP:CAWNE,Cambridge Canal  Wasteway  NE,40.1439,-99.4619,CH=CJ=1,,,,775.1535;R1b2f758d037ce441, O1 L6 Drainage:1km2 AvgFlow:0cfs AvgPrecip:603mm AvgTemp:11C
BRGP:CAWY,Casper Canal  WY,42.7333,-106.6442,CH=CJ=1,,,,588.9499;R8b6c3b4d3de9e941, O3 L5 Drainage:64km2 AvgFlow:1cfs AvgPrecip:316mm AvgTemp:8C
BRGP:CBCM,Cut Bank Creek at Cut Bank  MT,48.6333,-112.3461,GH=GJ=1,,,,107.4967;R3f351ea72771bf41,Cut Bank Creek O5 L4 Drainage:2668km2 AvgFlow:262cfs AvgPrecip:315mm AvgTemp:5C
BRGP:CCFRNE,Center Creek at Franklin  NE,40.0917,-98.9661,Q=QD=0;GH=GJ=1,,,,808.8733;Rd34d2e917de4e541,Center Creek O3 L5 Drainage:173km2 AvgFlow:9cfs AvgPrecip:647mm AvgTemp:11C
BRGP:CCNE,Courtland Canal  Mile 0.7  NE,40.0597,-98.3692,QC=QJ=0;CH=CJ=1,,,,994.9111;Ree7c8b209c38ea41, O3 L5 Drainage:50949km2 AvgFlow:4cfs AvgPrecip:687mm AvgTemp:11C
BRGP:CCR,Clark Canyon Reservoir  Beaverhead River near Dillon  MT,45.0017,-112.8575,Q=QD=0,,,,779.3416;R5839040e537bcb41,Clark Canyon Reservoir O7 L2 Drainage:5826km2 AvgFlow:878cfs AvgPrecip:264mm AvgTemp:5C
BRGP:CCWY,Cherry Creek Drain WY,42.0394,-104.1686,GH=GJ=1,,,,706.009;Rdf4f4d9542bec141,North Platte River O7 L4 Drainage:55073km2 AvgFlow:907cfs AvgPrecip:369mm AvgTemp:9C
BRGP:CDNE,Cambridge Diversion  NE,40.2853,-100.1208,GH=GJ=1;CH=CJ=1,,,,727.4745;R3d0ab379391def41, O3 L5 Drainage:71km2 AvgFlow:4cfs AvgPrecip:566mm AvgTemp:11C
BRGP:CEGM,St. Mary Canal at Emmigrant Gap  near Babb  MT,48.9464,-113.0953,CH=CJ=1,,,,991.154;R355efa194801ad41,North Fork Milk River O4 L4 Drainage:90km2 AvgFlow:20cfs AvgPrecip:553mm AvgTemp:4C
BRGP:CFBM,Clarks Fork Yellowstone River near Belfry  MT,45.0103,-109.0647,Q=QD=0;GH=GJ=1,,,,893.6909;R5c8faa41f859ef41,Clarks Fork Yellowstone River O6 L4 Drainage:3336km2 AvgFlow:953cfs AvgPrecip:217mm AvgTemp:8C
BRGP:CFR,Canyon Ferry Lake  Missouri River near Helena  MT *CFRSAT* *SCADACF* *SCADACFT*,46.6492,-111.7275,Q=QD=0,,,,925.3934;Ra01ac7d0e960e041, O3 L3 Drainage:26km2 AvgFlow:0cfs AvgPrecip:301mm AvgTemp:7C
BRGP:CHPDIVCO,Chapman Creek Diversion/Bypass  CO,39.263,-106.6303,Q=QD=0;QC=QJ=0;GH=GJ=1;CH=CJ=1,,,,779.2439;Rf0a7663e6cfbe641, O2 L7 Drainage:27km2 AvgFlow:14cfs AvgPrecip:674mm AvgTemp:1C
BRGP:CLAFORCO,Cacha La Poudre River nr Fort Collins CO,40.5892,-105.0692,GH=GJ=1,,,,977.2916;Rc976622718bde841,Dry Creek O4 L5 Drainage:206km2 AvgFlow:7cfs AvgPrecip:385mm AvgTemp:9C
BRGP:CLAFTCCO,Cache La Poudre River at Canyon Mouth  CO,40.6645,-105.2239,Q=QD=0;GH=GJ=1,,,,809.3872;Rd9cef73d1089b341,Cache la Poudre River O6 L4 Drainage:2735km2 AvgFlow:332cfs AvgPrecip:421mm AvgTemp:9C
BRGP:CLCK,Clear Creek near Chinook MT,48.5892,-109.4017,Q=QD=0;GH=GJ=1,,,,79.7038;R23dbb926f839b341,Clear Creek O3 L4 Drainage:352km2 AvgFlow:28cfs AvgPrecip:331mm AvgTemp:6C
BRGP:CLMT,Missouri River near Culbertson  MT,48.1233,-104.475,Q=QD=0;GH=GJ=1,,,,49.3116;Re92671f0491ee641,Missouri River O8 L2 Drainage:226641km2 AvgFlow:10744cfs AvgPrecip:341mm AvgTemp:6C
BRGP:COBC,Cobb Creek near Oakly OK,35.2833,-98.5939,Q=QD=0;GH=GJ=1,,,,672.4239;R60e5302ffc7aba41,Cobb Creek O4 L3 Drainage:366km2 AvgFlow:32cfs AvgPrecip:796mm AvgTemp:16C
BRGP:COLCAMCO,Colorado River near Cameo  CO,39.2389,-108.2667,Q=QD=0;GH=GJ=1,,,,896.1163;R713dba9b84e9cc41,Colorado River O6 L4 Drainage:20645km2 AvgFlow:3848cfs AvgPrecip:308mm AvgTemp:10C
BRGP:COLDITCO,Columbine Ditch  CO,39.3736,-106.2272,Q=QD=0;GH=GJ=1,,,,941.7967;R621038c3bd5dc841, O1 L4 Drainage:1km2 AvgFlow:0cfs AvgPrecip:661mm AvgTemp:0C
BRGP:COLGBYCO,Colorado River below Granby Reservoir  CO,40.1439,-106.1331,Q=QD=0;GH=GJ=1,,,,802.7443;R894144fb6d12e241,Smith Creek O1 L6 Drainage:4km2 AvgFlow:1cfs AvgPrecip:713mm AvgTemp:1C
BRGP:COLGLECO,Colorado River below Glenwood Springs  CO,39.555,-107.3369,Q=QD=0;GH=GJ=1,,,,877.709;R1d5a6c00e006e641,Colorado River O6 L4 Drainage:11766km2 AvgFlow:2269cfs AvgPrecip:469mm AvgTemp:8C
BRGP:COLNGBCO,Colorado River near Granby Reservoir  CO,40.1208,-105.9,Q=QD=0;GH=GJ=1,,USGS:09019500,,52.6114;R448bfc3375a5d041,Colorado River O4 L4 Drainage:849km2 AvgFlow:52cfs AvgPrecip:375mm AvgTemp:3C
BRGP:COLPALCO,Colorado River near Palisade  CO,39.0994,-108.3575,Q=QD=0;GH=GJ=1,,,,843.0221;R1b2ff58c3254d841,Colorado River O6 L4 Drainage:22605km2 AvgFlow:3327cfs AvgPrecip:270mm AvgTemp:11C
BRGP:COLUTACO,Colorado River near Colorado-Utah state line (CCUC),39.1328,-109.0264,Q=QD=0;GH=GJ=1;WF=WF=2;WC=WC=3,,,,683.5051;Rd9ce5b658f28e741,Colorado River O7 L4 Drainage:45990km2 AvgFlow:6081cfs AvgPrecip:277mm AvgTemp:12C
BRGP:CONE,Courtland Canal at State Line  NE,40.0031,-98.1328,QC=QJ=0;CH=CJ=1,,,,975.068;R666606b08134ee41, O1 L6 Drainage:0km2 AvgFlow:0cfs AvgPrecip:705mm AvgTemp:11C
BRGP:CRBT,Canadian River near Amarillo (HWY 87 and 287)  TX,35.4703,-101.8792,Q=QD=0;GH=GJ=1;WF=WF=2;WC=WC=3,,,,586.8652;R1d5a546671edc141,Canadian River O7 L3 Drainage:47095km2 AvgFlow:162cfs AvgPrecip:490mm AvgTemp:14C
BRGP:CRED,Cheyenne River near Edgemont  SD,43.3055,-103.8206,Q=QD=0;GH=GJ=1,,,,834.4508;Rd578693b7025b741,Cheyenne River O7 L3 Drainage:18568km2 AvgFlow:178cfs AvgPrecip:421mm AvgTemp:8C
BRGP:CUNE,Culbertson Canal  Mile 0.53  NE,40.3592,-101.0931,CH=CJ=1,,,,987.7348;R583954b5a0a9ce41, O4 L6 Drainage:5811km2 AvgFlow:78cfs AvgPrecip:540mm AvgTemp:10C
BRGP:DCABNE,Mirdan Canal Inlet to Davis Creek Dam  NE,41.4464,-98.7917,CH=CJ=1,,,,987.0046;R9cc43881f575eb41, O1 L8 Drainage:2km2 AvgFlow:0cfs AvgPrecip:645mm AvgTemp:9C
BRGP:DCBY,Dinwoody Creek abv Lakes  near Burris  WY,43.3456,-109.4095,Q=QD=0;GH=GJ=1,,,,919.6577;Re926b145211ee041,Dinwoody Creek O4 L5 Drainage:239km2 AvgFlow:143cfs AvgPrecip:281mm AvgTemp:4C
BRGP:DCCY,Dry Creek Canal near Burris WY,43.3431,-109.2911,QC=QJ=0;CH=CJ=1,,,,812.1169;Ra8c663a51e5be241,Dry Creek O2 L5 Drainage:140km2 AvgFlow:64cfs AvgPrecip:415mm AvgTemp:3C
BRGP:DFR,Deerfield Reservoir  Castle Creek near Rapid City  SD,44.0281,-103.7858,Q=QD=0,,,,335.0405;R39b4c8791a4eb441,Castle Creek O3 L5 Drainage:247km2 AvgFlow:14cfs AvgPrecip:569mm AvgTemp:4C
BRGP:DFRT,Dry Frio River nr Reagan Wells  TX,29.5044,-99.7811,Q=QD=0;GH=GJ=1,,,,705.7355;Rb29d5f817e70cc41,Dry Frio River O3 L3 Drainage:281km2 AvgFlow:26cfs AvgPrecip:766mm AvgTemp:19C
BRGP:DILTUNCO,Dillie Tunnel at Thompson River near Drake CO,40.4194,-105.2458,QC=QJ=0;CH=CJ=1,,,,803.2686;R14aea73f3ed6c141, O4 L4 Drainage:783km2 AvgFlow:111cfs AvgPrecip:481mm AvgTemp:8C
BRGP:DODM,Dodson Diversion Dam MT,48.4119,-108.3075,CH=CJ=1;WF=WF=2,,,,148.9203;Rc1ca81096bc5cb41,Milk River O6 L3 Drainage:26653km2 AvgFlow:259cfs AvgPrecip:300mm AvgTemp:6C
