WF\NOOAMAP.csv
BRGP:BIL,Yellowstone River AT Billings,45.8001,-108.468,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=BILM8,BRGP:BIL;USGS:06214500,,694.333;R5ebac9667faaad41,Yellowstone River O7 L3 Drainage:29695km2 AvgFlow:7434cfs AvgPrecip:359mm AvgTemp:9C
BRGP:BLUDILCO,Blue AT Dillon Blo,39.6256,-106.0658,HADSLIST;HADSMAP;NOOA;NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?blrc2,BRGP:BLUDILCO;USGS:09050700,,797.5566;R21b032798aa4c941,Blue River O4 L5 Drainage:830km2 AvgFlow:229cfs AvgPrecip:350mm AvgTemp:3C
BRGP:BLUGRECO,Blue AT Green Mtn Res Blo,39.8803,-106.3333,HADSLIST;HADSMAP;NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?bgmc2,BRGP:BLUGRECO;USGS:09057500,,573.8383;R2b87c69d2313d341,Blue River O4 L5 Drainage:1467km2 AvgFlow:455cfs AvgPrecip:379mm AvgTemp:3C
BRGP:CARE,NORTH FORK RED RIVER NEAR CARTER 3S,35.1681,-99.5069,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CARO2,USGS:07301500;BRGP:CARE,,499.8793;R46b6631aa029c541,North Fork Red River O5 L2 Drainage:6255km2 AvgFlow:131cfs AvgPrecip:712mm AvgTemp:16C
BRGP:CFBM,CLARKS FORK YELLOWSTONE RIVER NEAR BELFRY 10SW,45.01,-109.065,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=BFYM8,USGS:06207500;BRGP:CFBM;DF:404,,963.7592;R5c8faa41f859ef41,Clarks Fork Yellowstone River O6 L4 Drainage:3336km2 AvgFlow:953cfs AvgPrecip:217mm AvgTemp:8C
BRGP:CLAFTCCO,CACHE LA POUDRE RIVER AT CANYON MOUTH NEAR FORT COLLINS 9NW (CLAFTCCO),40.6653,-105.223,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=FTDC2,BRGP:CLAFTCCO;CDWR:CLAFTCCO;DF:283,,759.54;Rd9cef73d1089b341,Cache la Poudre River O6 L4 Drainage:2735km2 AvgFlow:332cfs AvgPrecip:421mm AvgTemp:9C
BRGP:CLCK,CLEAR CREEK NEAR MOUTH NEAR CHINOOK 7W,48.5789,-109.391,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CCMM8,USGS:06142400;BRGP:CLCK,,12.853;R23dbb926f839b341,Clear Creek O3 L4 Drainage:352km2 AvgFlow:28cfs AvgPrecip:331mm AvgTemp:6C
BRGP:COLCAMCO,Colorado AT Cameo Nr,39.2392,-108.2656,HADSLIST;HADSMAP;NOOA;NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?camc2,BRGP:COLCAMCO;USGS:09095500,,985.229;R713dba9b84e9cc41,Colorado River O6 L4 Drainage:20645km2 AvgFlow:3848cfs AvgPrecip:308mm AvgTemp:10C
BRGP:COLGLECO,Colorado AT Glenwood Springs Blo,39.555,-107.3369,HADSLIST;HADSMAP;NOOACO;NOOA,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?gcoc2,BRGP:COLGLECO;CDWR:DV5TEST1;USGS:09085100,,877.709;R1d5a6c00e006e641,Colorado River O6 L4 Drainage:11766km2 AvgFlow:2269cfs AvgPrecip:469mm AvgTemp:8C
BRGP:COLNGBCO,Colorado AT Granby Nr,40.1208,-105.9,HADSMAP;NOOA;NOOACO;HADSLIST,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?cbgc2,BRGP:COLNGBCO;USGS:09019500,,52.6114;R448bfc3375a5d041,Colorado River O4 L4 Drainage:849km2 AvgFlow:52cfs AvgPrecip:375mm AvgTemp:3C
BRGP:COLPALCO,Colorado AT Grand Valley Div Blo Palisade Nr,39.0986,-108.3544,HADSLIST;HADSMAP;NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?cgyc2,BRGP:COLPALCO;BRGP:GRDVALCO;CDWR:GRDVALCO;USGS:09106150,,53.3425;Rc74b5760138be141,Colorado River O6 L4 Drainage:22595km2 AvgFlow:3326cfs AvgPrecip:314mm AvgTemp:11C
BRGP:COLUTACO,Colorado AT Co,39.1328,-109.0264,HADSLIST;HADSMAP;NOOACO;NOOA,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?ccuc2,BRGP:COLUTACO;USGS:09163500;DF:466,,683.5051;Rd9ce5b658f28e741,Colorado River O7 L4 Drainage:45990km2 AvgFlow:6081cfs AvgPrecip:277mm AvgTemp:12C
BRGP:CRBT,CANADIAN RIVER AT HWY 87 NEAR AMARILLO,35.4703,-101.879,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=AMAT2,USGS:07227500;BRGP:CRBT,,568.5181;R1d5a546671edc141,Canadian River O7 L3 Drainage:47095km2 AvgFlow:162cfs AvgPrecip:490mm AvgTemp:14C
BRGP:DRMT,DEARBORN RIVER NEAR CRAIG 11NW,47.1989,-112.096,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=DBRM8,USGS:06073500;BRGP:DRMT,,993.3186;R0c02e3ddd0aae641,Dearborn River O6 L3 Drainage:831km2 AvgFlow:180cfs AvgPrecip:363mm AvgTemp:7C
BRGP:FLWY,LARAMIE RIVER NEAR FORT LARAMIE 1SW,42.2006,-104.538,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=FLAW4,USGS:06670500;BRGP:FLWY,,908.0627;R46b6c3b96354d141,Laramie River O6 L5 Drainage:11678km2 AvgFlow:156cfs AvgPrecip:356mm AvgTemp:9C
BRGP:FOUPINCO,FOUNTAIN CREEK NEAR PINON 1NE,38.4294,-104.598,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=PNNC2,USGS:07106300;BRGP:FOUPINCO,,776.3931;Re17af0621006ef41,Fountain Creek O5 L3 Drainage:2189km2 AvgFlow:133cfs AvgPrecip:342mm AvgTemp:11C
BRGP:FOUPUECO,FOUNTAIN CREEK NEAR PUEBLO 2NNE,38.2878,-104.601,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=FCHC2,USGS:07106500;BRGP:FOUPUECO,,902.4835;R9cc4c85c48aceb41,Fountain Creek O5 L3 Drainage:2394km2 AvgFlow:131cfs AvgPrecip:324mm AvgTemp:11C
BRGP:FRCT,FRIO RIVER AT CONCAN,29.4883,-99.7044,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CNCT2,USGS:08195000;BRGP:FRCT,,539.1859;R60e5300a3089b141,Frio River O4 L2 Drainage:1043km2 AvgFlow:155cfs AvgPrecip:761mm AvgTemp:20C
BRGP:FRDT,FRIO RIVER NEAR DERBY 1S,28.7364,-99.1444,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=DBYT2,USGS:08205500;BRGP:FRDT,,635.6392;R1d5a90016a91e841,Frio River O6 L2 Drainage:8936km2 AvgFlow:174cfs AvgPrecip:651mm AvgTemp:21C
BRGP:FRTT,FRIO RIVER AT TILDEN,28.4672,-98.5472,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=TIDT2,USGS:08206600;BRGP:FRTT,,93.8104;Rf2d2854e4f4fde41,Frio River O6 L2 Drainage:11383km2 AvgFlow:249cfs AvgPrecip:607mm AvgTemp:22C
BRGP:FRYRUDCO,Frying Pan AT Ruedi Nr,39.3656,-106.825,HADSLIST;HADSMAP;NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?rudc2,BRGP:FRYRUDCO;BRGP:RFCMERCO;USGS:09080400,,894.5673;Rb81e116bf98bee41,Fryingpan River O4 L6 Drainage:639km2 AvgFlow:188cfs AvgPrecip:530mm AvgTemp:4C
BRGP:FRYTHOCO,Frying Pan AT Thomasville Nr,39.3447,-106.6736,HADSMAP;NOOACO;NOOA,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?fptc2,BRGP:FRYTHOCO;CDWR:FRYTHOCO;DF:353,,164.4998;R39b42ca7e946e041,North Fork Fryingpan River O3 L7 Drainage:109km2 AvgFlow:45cfs AvgPrecip:529mm AvgTemp:3C
BRGP:GRDVALCO,Colorado AT Grand Valley Div Blo Palisade Nr,39.0986,-108.3544,HADSLIST;HADSMAP;NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?cgyc2,BRGP:COLPALCO;BRGP:GRDVALCO;CDWR:GRDVALCO;USGS:09106150,,53.3425;Rc74b5760138be141,Colorado River O6 L4 Drainage:22595km2 AvgFlow:3326cfs AvgPrecip:314mm AvgTemp:11C
BRGP:GRMY,GREYBULL RIVER NEAR MEETEETSE 2SW,44.1556,-108.876,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=MEEW4,USGS:06276500;BRGP:GRMY,,522.1694;Rb81e85c9b750df41,Greybull River O6 L5 Drainage:1773km2 AvgFlow:388cfs AvgPrecip:314mm AvgTemp:6C
BRGP:HEWY,NORTH PLATTE RIVER AT NE STATE LINE NEAR HENRY 1S,41.9886,-104.053,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=HENN1,USGS:06674500;BRGP:HEWY,,682.2347;Rd34d0a9e5f5bd041,North Platte River O7 L4 Drainage:55204km2 AvgFlow:909cfs AvgPrecip:369mm AvgTemp:9C
BRGP:HUNTASCO,Hunter Ck AT Aspen Nr,39.2058,-106.7969,HADSLIST;HADSMAP;NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?hunc2,BRGP:HUNTASCO;USGS:09074000;USGS:09074500,,333.2064;Rf0a76e7d0623e341,Hunter Creek O2 L6 Drainage:112km2 AvgFlow:47cfs AvgPrecip:603mm AvgTemp:4C
BRGP:LGMT,GALLATIN RIVER NEAR LOGAN 1W,45.8853,-111.438,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=LOGM8,USGS:06052500;BRGP:LGMT,,795.6254;R3f35ea544a4fe941,Gallatin River O6 L3 Drainage:4600km2 AvgFlow:1228cfs AvgPrecip:328mm AvgTemp:7C
BRGP:LWRV,LITTLE WIND RIVER NEAR RIVERTON 2SE,42.9975,-108.376,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=RVTW4,USGS:06235500;BRGP:LWRV,,823.6319;Rbe9f1ae1f4a47141,Little Wind River O6 L5 Drainage:4913km2 AvgFlow:462cfs AvgPrecip:212mm AvgTemp:7C
BRGP:MARM,MARIAS RIVER NEAR SHELBY 6S,48.4272,-111.889,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=SHLM8,USGS:06099500;BRGP:MARM,,83.2307;R9eef8be78f9de541,Marias River O6 L3 Drainage:7052km2 AvgFlow:890cfs AvgPrecip:285mm AvgTemp:6C
BRGP:MBWY,MEDICINE BOW RIVER ABOVE SEMINOE RESERVOIR NEAR HANNA 10NNE,42.0097,-106.512,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=HANW4,USGS:06635000;BRGP:MBWY,,351.0716;R17d9ce570b644441,Medicine Bow River O6 L5 Drainage:5234km2 AvgFlow:265cfs AvgPrecip:292mm AvgTemp:6C
BRGP:MELM,BIG HOLE RIVER NEAR MELROSE 7S,45.5267,-112.701,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=MLRM8,USGS:06025500;BRGP:MELM,,877.5605;R5a644b5385d3d641,Big Hole River O5 L3 Drainage:6407km2 AvgFlow:1134cfs AvgPrecip:247mm AvgTemp:6C
BRGP:MFBM,MISSOURI RIVER AT FORT BENTON,47.8169,-110.666,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=FBNM8,USGS:06090800;BRGP:MFBM,,390.3621;Ra245ba120552e841,Missouri River O7 L2 Drainage:62559km2 AvgFlow:7521cfs AvgPrecip:350mm AvgTemp:7C
BRGP:MLS,YELLOWSTONE RIVER AT HIGHWAY BRIDGE NEAR MILES CITY 1NW,46.4208,-105.86,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=MILM8,USGS:06309000;BRGP:MLS,,17.2113;R295c47f877c0ea41,Yellowstone River O8 L3 Drainage:123247km2 AvgFlow:11995cfs AvgPrecip:336mm AvgTemp:8C
BRGP:MPWY,MIDDLE FORK POPO AGIE RIVER NEAR LANDER 6SW,42.7572,-108.798,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=LANW4,BRGP:MPWY,,536.3858;Rbe9f127a005cd341,Middle Popo Agie River O3 L6 Drainage:225km2 AvgFlow:124cfs AvgPrecip:532mm AvgTemp:5C
BRGP:MRHM,MILK RIVER NEAR HARLEM 4SSE,48.4897,-108.759,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=HRLM8,USGS:06154100;BRGP:MRHM,,768.9064;R42607d9fbd13e341,Milk River O6 L3 Drainage:22816km2 AvgFlow:578cfs AvgPrecip:303mm AvgTemp:7C
BRGP:MRMM,MILK RIVER AT MALTA,48.3619,-107.863,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=MALM8,USGS:06155500;BRGP:MRMM,,807.8553;Rcba18558b502ea41,Milk River O6 L3 Drainage:28110km2 AvgFlow:151cfs AvgPrecip:322mm AvgTemp:6C
BRGP:MRTM,MILK RIVER AT TAMPICO,48.3078,-106.822,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=TMPM8,USGS:06172310;BRGP:MRTM,,716.6555;R7368b1936972e941,Milk River O6 L3 Drainage:48711km2 AvgFlow:449cfs AvgPrecip:282mm AvgTemp:6C
BRGP:MUDKRECO,Muddy Ck AT Wolford Mtn Res Blo,40.1086,-106.4133,HADSLIST;HADSMAP;NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?mbwc2,BRGP:MUDKRECO;USGS:09041400,,577.1963;R19048645e400de41,Muddy Creek O5 L5 Drainage:697km2 AvgFlow:125cfs AvgPrecip:316mm AvgTemp:4C
BRGP:NAMT,MILK RIVER NEAR NASHUA 1SW,48.13,-106.364,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=NSHM8,USGS:06174500;BRGP:NAMT,,33.8534;R3108b427bef4da41,Milk River O6 L3 Drainage:51967km2 AvgFlow:612cfs AvgPrecip:290mm AvgTemp:6C
BRGP:NCOT,NUECES RIVER AT COTULLA,28.4261,-99.2397,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=COTT2,USGS:08194000;BRGP:NCOT,,829.4484;R5a64fb403da2d041,Nueces River O6 L1 Drainage:13403km2 AvgFlow:238cfs AvgPrecip:600mm AvgTemp:22C
BRGP:NFS,NORTH FORK SHOSHONE RIVER NEAR WAPITI 5E,44.4697,-109.43,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=NFSW4,USGS:06279940;BRGP:NFS,,440.156;R508d1be51f5fef41,North Fork Shoshone River O5 L5 Drainage:1828km2 AvgFlow:878cfs AvgPrecip:286mm AvgTemp:6C
BRGP:NGCL,NORTH PLATTE RIVER NEAR NORTHGATE 4W,40.9367,-106.339,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=NGTC2,USGS:06620000;BRGP:NGCL;DF:469,,982.0681;Rdbf9ae9489b5d641,North Platte River O6 L4 Drainage:3736km2 AvgFlow:451cfs AvgPrecip:369mm AvgTemp:3C
BRGP:NPOW,NORTH PLATTE RIVER NEAR ORIN 2E,42.6506,-105.163,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ORIW4,USGS:06652000;BRGP:NPOW,,983.4159;R5ebaa506055de041,North Platte River O7 L4 Drainage:37236km2 AvgFlow:1694cfs AvgPrecip:342mm AvgTemp:8C
BRGP:NRBT,NUECES RIVER ABOVE CALALLEN AT BLUNTZER,27.9375,-97.7756,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=CBVT2,USGS:08211200;BRGP:NRBT,,77.859;R4e62b871d4a6d241,Nueces River O7 L1 Drainage:43043km2 AvgFlow:626cfs AvgPrecip:816mm AvgTemp:22C
BRGP:NRMT,NUECES RIVER AT MATHIS BRIDGE NEAR MATHIS 4SW,28.0381,-97.86,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=MTBT2,USGS:08211000;BRGP:NRMT,,954.9629;R448b7c6e8bdde741,Nueces River O7 L1 Drainage:42740km2 AvgFlow:708cfs AvgPrecip:820mm AvgTemp:22C
BRGP:NRTT,NUECES RIVER NEAR TILDEN 14S,28.3086,-98.5569,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=TILT2,USGS:08194500;BRGP:NRTT,,56.2604;R2db289df20e8ec41,Nueces River O6 L1 Drainage:20998km2 AvgFlow:373cfs AvgPrecip:621mm AvgTemp:22C
BRGP:NTRT,NUECES RIVER NEAR THREE RIVERS 2S SITE 2,28.4272,-98.1778,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=THET2,USGS:08210000;BRGP:NTRT,,126.1676;Rb6f30dda0bc3e141,Nueces River O7 L1 Drainage:39983km2 AvgFlow:658cfs AvgPrecip:680mm AvgTemp:22C
BRGP:PLACAMCO,Plateau Ck AT Cameo Nr,39.1836,-108.2683,HADSLIST;HADSMAP;NOOA;NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?pccc2,BRGP:PLACAMCO;USGS:09105000,,529.9244;R60e5a0ee3d1cd341,Plateau Creek O5 L5 Drainage:1556km2 AvgFlow:197cfs AvgPrecip:343mm AvgTemp:10C
BRGP:PURLASCO,PURGATOIRE RIVER NEAR LAS ANIMAS 3SE,38.0342,-103.201,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=LAPC2,USGS:07128500;BRGP:PURLASCO,,18.9199;R81950fd83252ed41,Purgatoire River O5 L3 Drainage:8930km2 AvgFlow:62cfs AvgPrecip:335mm AvgTemp:12C
BRGP:PURMADCO,PURGATOIRE RIVER AT MADRID NEAR TRINIDAD 8SW,37.1294,-104.639,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=PGMC2,USGS:07124200;BRGP:PURMADCO,,773.9081;Rec514c8179e8eb41,Purgatoire River O4 L3 Drainage:1325km2 AvgFlow:50cfs AvgPrecip:457mm AvgTemp:10C
BRGP:RBMT,MISSOURI RIVER NEAR LANDUSKY 20S,47.6314,-108.688,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=LDKM8,USGS:06115200;BRGP:RBMT,,853.1487;R819563bc6490ba41,Missouri River O7 L2 Drainage:102695km2 AvgFlow:9582cfs AvgPrecip:358mm AvgTemp:8C
BRGP:RFCMERCO,Frying Pan AT Ruedi Nr,39.3656,-106.825,HADSLIST;HADSMAP;NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?rudc2,BRGP:FRYRUDCO;BRGP:RFCMERCO;USGS:09080400,,894.5673;Rb81e116bf98bee41,Fryingpan River O4 L6 Drainage:639km2 AvgFlow:188cfs AvgPrecip:530mm AvgTemp:4C
BRGP:RIFRESCO,Rifle Ck AT Rifle Gap Reservoir,39.6269,-107.7569,HADSLIST;HADSMAP;NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?rrgc2,BRGP:RIFRESCO;CDWR:RIFRGRCO;USGS:09091900,,382.0034;R3f352638216ad741,Rifle Creek O1 L5 Drainage:8km2 AvgFlow:0cfs AvgPrecip:405mm AvgTemp:8C
BRGP:ROAASPCO,Roaring Fork AT Aspen Nr,39.18,-106.8014,HADSLIST;HADSMAP;NOOA;NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?apnc2,BRGP:ROAASPCO;USGS:09073400,,183.4991;R1b2f451f4c82ed41,Roaring Fork River O3 L5 Drainage:283km2 AvgFlow:105cfs AvgPrecip:606mm AvgTemp:4C
BRGP:ROAGLECO,Roaring Fork AT Glenwood Springs,39.5436,-107.3289,HADSLIST;HADSMAP;NOOA;NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?gwsc2,BRGP:ROAGLECO;USGS:09085000;DF:621,,16.6357;R0456d683c345dd41,Roaring Fork River O5 L5 Drainage:3767km2 AvgFlow:1252cfs AvgPrecip:490mm AvgTemp:8C
BRGP:RPRVNE,REPUBLICAN RIVER NEAR RIVERTON 1W,40.0917,-98.7694,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=RVRN1,BRGP:RPRVNE,,991.9505;R4a0c8a9d0285d941,Republican River O7 L4 Drainage:49915km2 AvgFlow:200cfs AvgPrecip:659mm AvgTemp:11C
BRGP:RUMT,MUSSELSHELL RIVER NEAR ROUNDUP 2SW,46.4281,-108.572,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=RUPM8,USGS:06126500;BRGP:RUMT,,68.7304;R689115c991f7e941,Musselshell River O6 L3 Drainage:10213km2 AvgFlow:385cfs AvgPrecip:339mm AvgTemp:8C
BRGP:SACO,MILK RIVER AT SACO BJORNBERG BRIDGE NEAR SACO 7NE,48.5092,-107.219,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=SACM8,USGS:06164510;BRGP:SACO,,12.5448;Rf0a7921b454fe941,Milk River O6 L3 Drainage:40222km2 AvgFlow:368cfs AvgPrecip:298mm AvgTemp:6C
BRGP:SDCM,SUN RIVER NEAR SIMMS 1N,47.5017,-111.932,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=SSRM8,USGS:06085800;BRGP:SRSM;BRGP:SDCM,,1.0249;R04569604169be941,Sun River O6 L3 Drainage:3362km2 AvgFlow:513cfs AvgPrecip:310mm AvgTemp:7C
BRGP:SFS,SOUTH FORK SHOSHONE RIVER ABOVE BUFFALO BILL RESERVOIR NEAR CODY 12SW,44.4192,-109.257,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=BBRW4,USGS:06281000;BRGP:SFS,,144.703;Rb07268bbb991a441,South Fork Shoshone River O5 L6 Drainage:1505km2 AvgFlow:581cfs AvgPrecip:266mm AvgTemp:6C
