ID,DESC,LAT,LNG,EQUIV
NOOA:ABBI3,CEDAR CREEK AT 18TH STREET AT AUBURN,41.36,-85.0492,HADSLIST;HADSMAP,,USGS:04179520,,103.5001;R105825fd2e46e541,Cedar Creek O3 L3 Drainage:313km2 AvgFlow:130cfs AvgPrecip:941mm AvgTemp:10C
NOOA:ABBN7,ABBOTTS CREEK AT LEXINGTON,35.8069,-80.2347,HADSLIST;HADSMAP,,USGS:02121500,,86.1247;R60e5944f46f2e341,Abbotts Creek O5 L3 Drainage:451km2 AvgFlow:175cfs AvgPrecip:1148mm AvgTemp:15C
NOOA:ABCC1,BACK CANYON NEAR TEHACHAPI 13NNE,35.3094,-118.36,HADSMAP,,,,598.3784;Raaf1c2bc399de041, O1 L6 Drainage:0km2 AvgFlow:0cfs AvgPrecip:0mm AvgTemp:0C
NOOA:ABCC2,ABC LATERAL NEAR MONTROSE,38.485,-108.251,HADSMAP,,,,268.156;Rae47f1d79363d341,Moore Creek O1 L7 Drainage:11km2 AvgFlow:3cfs AvgPrecip:501mm AvgTemp:7C
NOOA:ABCW1,DEPARTMENT OF ECOLOGY,47.0725,-122.769,HADSMAP,,
NOOA:ABDF1,USCRN SITE AT ARCHBOLD NEAR SEBRING 23SSE,27.1525,-81.3689,HADSMAP,,,,,
NOOA:ABDL1,BAYOU DARBY NEAR LAKE FAUSSE POINT CUT NEAR LOREAUVILLE 8ENE,30.0853,-91.5989,HADSLIST;HADSMAP,,USGS:30050709135560;USGS:300507091355600,,498.5618;Re7fb094444c8cd41,Bayou Darby O3 L3 Drainage:36km2 AvgFlow:22cfs AvgPrecip:1611mm AvgTemp:20C
NOOA:ABDM6,Buttahatchie River AT Aberdeen,33.79,-88.3153,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ABDM6,USGS:02439400,,918.8454;R85ebd16cb22a9841, O1 L4 Drainage:4km2 AvgFlow:0cfs AvgPrecip:1475mm AvgTemp:17C
NOOA:ABDV2,ABINGTON,36.6858,-81.9833,HADSMAP,,,,237.1767;R66664e5b594fd741,Town Creek O2 L7 Drainage:15km2 AvgFlow:9cfs AvgPrecip:1206mm AvgTemp:12C
NOOA:ABEC2,ARKANSAS RIVER BELOW EMPIRE GULCH NEAR MALTA,39.1639,-106.319,HADSLIST;HADSMAP,,USGS:07083710,,776.8931;R190426915ba0ce41,Arkansas River O4 L2 Drainage:623km2 AvgFlow:183cfs AvgPrecip:325mm AvgTemp:2C
NOOA:ABEF1,APOPKA-BEAUCLAIR CANAL BELOW DAM NEAR ASTATULA 3E,28.7222,-81.685,HADSLIST;HADSMAP,,USGS:02237700;USGS:02237701,,,
NOOA:ABEM6,Tombigbee River AT Aberdeen Lock and Dam,33.83,-88.52,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ABEM6,USGS:02437100,,939.7928;Re3a5cbbfc7c7e941,Tombigbee River O7 L2 Drainage:5627km2 AvgFlow:3826cfs AvgPrecip:1430mm AvgTemp:17C
NOOA:ABGA4,UNNAMED TRIBUTARY C NEAR AUGSBURG 4SE,35.3858,-93.1858,HADSLIST;HADSMAP,,USGS:0725769402,,804.5969;Rb29d0fd39e72c441, O1 L5 Drainage:2km2 AvgFlow:5cfs AvgPrecip:1247mm AvgTemp:16C
NOOA:ABGM2,WHEEL CREEK NEAR ABINGDON 2NW,39.4817,-76.3406,HADSLIST;HADSMAP,,USGS:0158175320,,948.9275;Re5d012d0a909c741,Mountain Branch O2 L3 Drainage:6km2 AvgFlow:3cfs AvgPrecip:1214mm AvgTemp:13C
NOOA:ABIK1,Smoky Hill River AT Abilene,38.9064,-97.2842,NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ABIK1,,,236.3529;Rae47d9c79522d441,Smoky Hill River O7 L3 Drainage:48291km2 AvgFlow:1322cfs AvgPrecip:829mm AvgTemp:13C
NOOA:ABIN5,ABIQUIU DAM NEAR ABIQUIU 8WNW,36.24,-106.429,HADSLIST;HADSMAP,,USGS:08286900,,954.8883;Rf628e871824fe641,Rio Chama O6 L2 Drainage:5132km2 AvgFlow:595cfs AvgPrecip:252mm AvgTemp:10C
NOOA:ABIT2,LAKE ABILENE NEAR ABILENE,32.2344,-99.8886,HADSLIST;HADSMAP,,USGS:08083270,,146.9997;Ra245928898daed41, O1 L4 Drainage:7km2 AvgFlow:0cfs AvgPrecip:680mm AvgTemp:18C
NOOA:ABKF1,ARBUCKLE CREEK NEAR DE SOTO CITY 7E,27.4422,-81.2975,HADSLIST;HADSMAP,,USGS:02270500,,825.1885;R022bd72afa6cdb41,Arbuckle Creek O4 L3 Drainage:998km2 AvgFlow:192cfs AvgPrecip:1292mm AvgTemp:23C
NOOA:ABKL1,BAYOU MANCHAC AT ALLIGATOR BAYOU NEAR PRAIRIEVILLE 3NW,30.3214,-91.0208,HADSLIST;HADSMAP,,USGS:07378746;USGS:07378745,,638.6383;Re7fb55221ab8e841,Bayou Manchac O4 L3 Drainage:252km2 AvgFlow:144cfs AvgPrecip:1615mm AvgTemp:20C
NOOA:ABKS1,WELL AK-430 SRS 4M/LA4 NEAR JACKSON 3E,33.3278,-81.7431,HADSLIST;HADSMAP,,USGS:33194008144350;USGS:331940081443501,,,
NOOA:ABMC1,BURNING MOSCOW NEAR LORAINE 15NE (BMC),35.6328,-118.243,HADSMAP,,,,811.3142;R83c016fd1197e241,Kelso Creek O4 L4 Drainage:340km2 AvgFlow:2cfs AvgPrecip:344mm AvgTemp:16C
NOOA:ABMN6,IROQUOIS RAWS AT ALABAMA,43.1128,-78.4044,HADSMAP,,,,300.6151;R2b8756a96831eb41, 
NOOA:ABMT2,USCRN SITE AT BALCONES NWR NEAR AUSTIN 33NW,30.6222,-98.0847,HADSMAP,,,,,
NOOA:ABNG1,Flint River AT ALBANY,31.5942,-84.1442,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ABNG1,USGS:02352500,,676.0577;Rf853eff16e4ce141,Flint River O6 L2 Drainage:13697km2 AvgFlow:4663cfs AvgPrecip:1340mm AvgTemp:19C
NOOA:ABNN1,ALBIN NEAR HARRISBURG 19SW,41.3933,-104.04,HADSLIST;HADSMAP,,USGS:41233610402280;USGS:412336104022801,,145.3753;R7368910a16548d41, O2 L5 Drainage:113km2 AvgFlow:4cfs AvgPrecip:448mm AvgTemp:8C
NOOA:ABNS2,USCRN SITE AT SAMUEL H. ORDWAY PRAIRIE NEAR ABERDEEN 35WNW,45.7114,-99.1297,HADSMAP,,,,,
NOOA:ABNW1,ABERNATHY MOUNTAIN RAWS NEAR RYDERWOOD 3SW,46.3428,-123.083,HADSMAP,,,,990.2652;R1904ce716670d241,Becker Creek O1 L5 Drainage:9km2 AvgFlow:10cfs AvgPrecip:1588mm AvgTemp:10C
NOOA:ABOM8,Clark Fork River AT Missoula,46.8772,-113.9314,HADSLIST;HADSMAP;NOOA;NOOANW,http://www.nwrfc.noaa.gov/river/station/flowplot/flowplot.cgi?ABOM8,USGS:12340500,,924.5325;R8941603ed960ab41,Clark Fork O7 L1 Drainage:15214km2 AvgFlow:2954cfs AvgPrecip:478mm AvgTemp:7C
NOOA:ABPK2,SOUTH FORK BEARGRASS CREEK AT TREVILLIAN WAY NEAR AUDOBON PARK,38.2114,-85.7025,HADSLIST;HADSMAP,,USGS:03292500,,20.6155;Ree7c6f06beddd741,South Fork Beargrass Creek O2 L4 Drainage:67km2 AvgFlow:38cfs AvgPrecip:1158mm AvgTemp:14C
NOOA:ABQN5,RIO GRANDE AT CENTRAL AVE BRIDGE AT ALBUQUERQUE,35.0892,-106.68,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ABQN5,USGS:08330000,,999.1756;R273184adc7aae741,Rio Grande O7 L1 Drainage:36863km2 AvgFlow:1189cfs AvgPrecip:263mm AvgTemp:13C
NOOA:ABRC1,BOB RABBIT ALERT #1850 NEAR WELDON 6SSW (BOB),35.5675,-118.288,HADSMAP,,,,942.5065;R17d9aa7049a6e741,Woolstalf Creek O1 L5 Drainage:19km2 AvgFlow:1cfs AvgPrecip:362mm AvgTemp:12C
NOOA:ABRN1,LITTLE NEMAHA RIVER NEAR AUBURN 1E,40.3928,-95.8128,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ABRN1,USGS:06811500,,58.7597;Rdbf91621054ce941,Little Nemaha River O4 L3 Drainage:2057km2 AvgFlow:349cfs AvgPrecip:838mm AvgTemp:11C
NOOA:ABRN8,WILD RICE RIVER NEAR ABERCROMBIE,46.4706,-96.7819,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ABRN8,USGS:05053000,,638.1478;R00009430cab9e341,Wild Rice River O5 L5 Drainage:5062km2 AvgFlow:164cfs AvgPrecip:550mm AvgTemp:6C
NOOA:ABRS1,ACE BASIN RAWS NEAR ADAMS RUN 5SSW,32.6583,-80.3989,HADSMAP,,,,846.4169;R8716d9f21275ca41,Edisto River O6 L1 Drainage:7443km2 AvgFlow:2765cfs AvgPrecip:1288mm AvgTemp:19C
NOOA:ABRW2,CHEAT RIVER AT ALBRIGHT,39.4947,-79.645,HADSLIST;HADSMAP,,USGS:03070260,,600.8447;R79e9866dc0a0b641,Cheat River O5 L4 Drainage:2702km2 AvgFlow:2737cfs AvgPrecip:1157mm AvgTemp:11C
NOOA:ABSN4,ABSECON CREEK AT ABSECON,39.4303,-74.5206,HADSLIST;HADSMAP,,USGS:01410500;USGS:01410510,,471.8556;Rd9ce77536dfbe441,Absecon Creek O2 L1 Drainage:57km2 AvgFlow:25cfs AvgPrecip:1049mm AvgTemp:12C
NOOA:ABST2,BARTON SPRINGS AT AUSTIN,30.2633,-97.7711,HADSLIST;HADSMAP,,USGS:08155500;USGS:08155400,,122.4254;Rdd24a65a7c92d841,Barton Creek O3 L2 Drainage:310km2 AvgFlow:47cfs AvgPrecip:868mm AvgTemp:20C
NOOA:ABSU1,ALPINE,40.475,-111.745,HADSMAP,,,,974.802;R46b63b92c087dc41, O1 L6 Drainage:1km2 AvgFlow:0cfs AvgPrecip:646mm AvgTemp:7C
NOOA:ABTC2,ALVA B. ADAMS TUNNEL AT EAST PORTAL NEAR ESTES PARK 5SW (ADATUNCO & WINBYPCO),40.3275,-105.578,HADSMAP,,BRGP:ADATUNCO;CDWR:ADATUNCO;CDWR:WINBYPCO,,45.8097;Rc520d0bbbbe2c641,Wind River O1 L6 Drainage:14km2 AvgFlow:11cfs AvgPrecip:774mm AvgTemp:2C
NOOA:ABTI3,EAST FORK WHITEWATER RIVER AT ABINGTON,39.7325,-84.9597,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ABTI3,USGS:03275600,,740.3566;R0000ac90d583e441,East Fork Whitewater River O4 L5 Drainage:522km2 AvgFlow:226cfs AvgPrecip:1036mm AvgTemp:11C
NOOA:ABTM1,KINGSBURY STREAM AT ABBOT VILLAGE,45.1844,-69.4522,HADSLIST;HADSMAP,,USGS:01031450,,8.577;Rf2d2ed169d12e441,Kingsbury Stream O4 L3 Drainage:247km2 AvgFlow:201cfs AvgPrecip:1140mm AvgTemp:5C
NOOA:ABTT2,BARTON CREEK AT LOOP 360 NEAR AUSTIN 4SW,30.2444,-97.8019,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ABTT2,USGS:08155300,,883.7808;Ree7c9f0037dab141,Barton Creek O3 L2 Drainage:296km2 AvgFlow:65cfs AvgPrecip:874mm AvgTemp:20C
NOOA:ABUT2,BULL CREEK AT LOOP 360 NEAR AUSTIN 7NW,30.3719,-97.7844,HADSLIST;HADSMAP,,USGS:08154700,,368.2183;R83c0beb7a3ace941,Bull Creek O2 L2 Drainage:60km2 AvgFlow:9cfs AvgPrecip:870mm AvgTemp:20C
NOOA:ABVA1,ALBERTVILLE RAIN,34.2358,-86.1856,HADSMAP,,,,966.3591;R105839c27daf7141,Little Slab Creek O1 L6 Drainage:2km2 AvgFlow:1cfs AvgPrecip:1442mm AvgTemp:15C
NOOA:ABYT2,CLEAR FORK BRAZOS RIVER AT FT GRIFFIN NEAR ALBANY 18NNE,32.9344,-99.2242,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ABYT2,USGS:08085500,,269.8535;Rc9761ee0eaafec41,Clear Fork O6 L2 Drainage:10356km2 AvgFlow:196cfs AvgPrecip:721mm AvgTemp:18C
NOOA:ACAC2,AMITY CANAL NEAR CADDOA 9ENE,38.0983,-103.25,HADSMAP,,,,,
NOOA:ACAW1,ASOTIN CREEK AT ASOTIN,46.3408,-117.055,HADSLIST;HADSMAP,,USGS:13335050,,303.7053;R79e9e269decae241,Asotin Creek O5 L3 Drainage:843km2 AvgFlow:90cfs AvgPrecip:340mm AvgTemp:12C
NOOA:ACBC1,ALAMEDA CREEK BELOW DIVERSION DAM NEAR SUNOL NEAR MILPITAS 12NNE,37.4986,-121.779,HADSLIST;HADSMAP,,USGS:11172955;CDEC:ACD;USGS:11172945,,890.9727;Rfa7e3239d752e541,Alameda Creek O3 L1 Drainage:97km2 AvgFlow:20cfs AvgPrecip:628mm AvgTemp:15C
NOOA:ACBW4,A CANAL AT HEADWORKS NEAR BURRIS 4NW,43.4164,-109.328,HADSMAP,,,,885.4503;R14aef36a2462e141,Wind River O6 L4 Drainage:3264km2 AvgFlow:819cfs AvgPrecip:239mm AvgTemp:6C
NOOA:ACCG1,AUGUSTA CANAL (UPPER) NEAR AUGUSTA 7NW,33.5492,-82.0369,HADSLIST;HADSMAP,,USGS:02196485,,782.3042;Rbe9fba56318ad641, O2 L2 Drainage:18492km2 AvgFlow:17cfs AvgPrecip:1212mm AvgTemp:18C
NOOA:ACCM2,ACCIDENT 1NE,39.6806,-79.3025,HADSLIST;HADSMAP,,USGS:39405007918090;USGS:394050079180901,,843.9358;R1f854f9f5390ed41, O1 L6 Drainage:3km2 AvgFlow:2cfs AvgPrecip:1224mm AvgTemp:9C
NOOA:ACCT2,CAT CLAW CREEK AT ABILENE,32.4753,-99.7489,HADSLIST;HADSMAP,,USGS:08083420,,52.7988;R5c8f0e93f1b4e841,Cat Claw Creek O1 L4 Drainage:34km2 AvgFlow:1cfs AvgPrecip:635mm AvgTemp:18C
NOOA:ACDG1,MIDDLE OCONEE RIVER NEAR ARCADE NEAR JEFFERSON 6S,34.0317,-83.5633,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ACDG1,USGS:02217475,,921.1111;R39b44cb7ee9aed41,Middle Oconee River O5 L2 Drainage:871km2 AvgFlow:474cfs AvgPrecip:1300mm AvgTemp:16C
NOOA:ACDO2,DEEP FORK RIVER AT ARCADIA DAM AT ARCADIA,35.6483,-97.3631,HADSMAP,,,,519.2212;R04564ebe74c7d741, O4 L7 Drainage:217km2 AvgFlow:52cfs AvgPrecip:900mm AvgTemp:16C
NOOA:ACDO3,ANTELOPE CREEK AND DIVERSION DAM NEAR EAGLE POINT 10SE,42.4111,-122.743,HADSMAP,,BRPN:ANTO;OWRD:14348080,,286.9902;Rd9cef7f7c107ef41,Antelope Creek O3 L3 Drainage:104km2 AvgFlow:45cfs AvgPrecip:574mm AvgTemp:12C
NOOA:ACDT2,AMERICAN CANAL DIVERSION NEAR EL PASO 2WNW,31.7778,-106.526,HADSMAP,,,,995.0621;R9a992911a0b9eb41, O2 L2
NOOA:ACET2,SAN DIEGO CK AT ALICE TX,27.7666,-98.0756,HADSLIST;HADSMAP,,USGS:08211800,,8.9925;R9eefc782f83cec41,San Diego Creek O4 L1 Drainage:818km2 AvgFlow:8cfs AvgPrecip:705mm AvgTemp:22C
NOOA:ACFS1,NERRS WATER QUALITY SITE ACE BASIN FISHING CREEK NEAR BENNETTS POINT 5SE,32.4969,-80.4131,HADSMAP,,,,981.2812;Rdbf94627868ad941, O1 L1 Drainage:0km2 AvgFlow:0cfs AvgPrecip:1287mm AvgTemp:19C
NOOA:ACFW4,A C FORRESTER DITCH NEAR RYAN PARK 6W,41.3169,-106.622,HADSMAP,,,,744.965;Ree7cdfca4ed1cf41,Brush Creek O4 L5 Drainage:260km2 AvgFlow:121cfs AvgPrecip:455mm AvgTemp:4C
NOOA:ACGA4,ARKANSAS RIVER AT ARKANSAS POST CANAL LOCK NO. 2 NEAR NADY,34.0264,-91.2467,HADSLIST;HADSMAP,,USGS:07078296,,764.2374;R0c02cbd97b13bb41, 
NOOA:ACGN5,ARROYO CHICO NEAR GUADALUPE 4NW,35.5922,-107.189,HADSLIST;HADSMAP,,USGS:08340500,,6.5178;R7368a5b92e44ee41,Arroyo Chico O5 L3 Drainage:3546km2 AvgFlow:17cfs AvgPrecip:244mm AvgTemp:11C
NOOA:ACHA3,Agua Caliente Wash AT Houghton Rd,32.2481,-110.7722,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?acha3,,,26.1282;Rfca9e952b472d441,Agua Caliente Wash O2 L7 Drainage:106km2 AvgFlow:3cfs AvgPrecip:358mm AvgTemp:20C
NOOA:ACHC2,SOUTH PLATTE RIVER ABOVE CHEESMAN RESERVOIR NEAR DECKERS 8SW,39.1628,-105.31,HADSLIST;HADSMAP,,USGS:06700000,,405.4861;R7f6adc3cb8a2e341,South Platte River O5 L3 Drainage:4215km2 AvgFlow:188cfs AvgPrecip:485mm AvgTemp:7C
NOOA:ACHT2,ARROYO COLORADO AT FM 106 RIO HONDO TX,26.2353,-97.5847,HADSMAP;HADSLIST,,USGS:08470500,,305.9946;Rb29d3f5e65ccd341,Arroyo Colorado O4 L1 Drainage:1699km2 AvgFlow:87cfs AvgPrecip:688mm AvgTemp:23C
NOOA:ACIT1,CUMBERLAND RIVER AT ASHLAND CITY,36.2706,-87.0761,HADSLIST;HADSMAP,,USGS:03431790,,345.478;R8d9776656077dc41,Cumberland River O7 L3 Drainage:33616km2 AvgFlow:24580cfs AvgPrecip:1323mm AvgTemp:14C
NOOA:ACJU1,Ashley Ck AT Jensen Nr Union Canal Blo,40.3581,-109.3869,NOOACO,http://www.cbrfc.noaa.gov/station/flowplot/flowplot.cgi?acju1,,,994.2095;R9eefbf634d68d541,Ashley Creek O5 L6 Drainage:990km2 AvgFlow:47cfs AvgPrecip:213mm AvgTemp:9C
NOOA:ACKF1,ARCHIE CREEK AT 78TH STREET AT TAMPA,27.8797,-82.3708,HADSLIST;HADSMAP,,USGS:02301738,,38.2185;Ra470fd706798ba41, O1 L1 Drainage:11km2 AvgFlow:2cfs AvgPrecip:1285mm AvgTemp:23C
NOOA:ACKN6,CANISTEO RIVER AT ARKPORT,42.3958,-77.7117,HADSLIST;HADSMAP,,USGS:01521500,,0;Re7fb29d392cfef41, O2 L3 Drainage:84km2 AvgFlow:42cfs AvgPrecip:905mm AvgTemp:7C
NOOA:ACKV2,ACCOMACK WELL NEAR BULLBEGGER NEAR ACCOMACK 17NE,37.9564,-75.5789,HADSLIST;HADSMAP,,USGS:37572307534440;USGS:375723075344404,,136.4968;R2b87e6026363cc41,Tunnels Mill Branch O2 L2 Drainage:22km2 AvgFlow:8cfs AvgPrecip:1091mm AvgTemp:14C
NOOA:ACLC2,HORSE CREEK AT HIGHWAY 194 NEAR LAS ANIMAS 7WNW,38.0847,-103.354,HADSMAP,,CDWR:HRC194CO,,69.9446;Rba4978856743e841,Horse Creek O5 L3 Drainage:4962km2 AvgFlow:14cfs AvgPrecip:326mm AvgTemp:12C
NOOA:ACLN2,ASH CANYON CREEK NEAR CARSON CITY 2W,39.1764,-119.805,HADSLIST;HADSMAP,,USGS:10311200,,69.5951;Rc3f5c04e877fd341,Ash Canyon Creek O2 L4 Drainage:17km2 AvgFlow:5cfs AvgPrecip:485mm AvgTemp:8C
NOOA:ACLO3,ANNIE SPRING NEAR CRATER LAKE NEAR FORT KLAMATH 14NW,42.8717,-122.168,HADSLIST;HADSMAP,,USGS:11503000;OWRD:11503000,,,
NOOA:ACLW1,ABERNATHY CREEK NEAR MOUTH NEAR LONGVIEW 12WNW,46.1953,-123.166,HADSMAP,,WECY:25E060,,974.473;R5a6463dacc88d441,Mill Creek O3 L2 Drainage:76km2 AvgFlow:134cfs AvgPrecip:1618mm AvgTemp:10C
NOOA:ACMG1,ABERCORN CREEK AT MOUTH NEAR SAVANNAH,32.2492,-81.1536,HADSLIST;HADSMAP,,USGS:02198820,,416.0301;R27318820f374eb41,Abercorn Creek O3 L2 Drainage:26474km2 AvgFlow:29cfs AvgPrecip:1275mm AvgTemp:19C
NOOA:ACML1,Black River AT Acme,31.2678,-91.8308,HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ACML1,COERG:CE41ADDE,,352.5156;Rf853434a7873e041,Black River O7 L2 Drainage:63487km2 AvgFlow:36060cfs AvgPrecip:1562mm AvgTemp:19C
NOOA:ACMN5,PECOS RIVER NEAR ACME NEAR MELENA 2SE,33.5719,-104.374,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ACMN5,USGS:08386000,,826.3798;Rba4998be968ee941,Pecos River O5 L2 Drainage:19200km2 AvgFlow:114cfs AvgPrecip:365mm AvgTemp:15C
NOOA:ACMP1,Allegheny River AT C.W. Bill Young Lock and Dam,40.5361,-79.815,HADSLIST;HADSMAP;NOOA,http://water.weather.gov/ahps2/hydrograph.php?gage=ACMP1,USGS:03049640;USGS:03049641;COERG:ACMP1,,101.0915;Rdf4fa54c8c64d841,Allegheny River O7 L2 Drainage:29856km2 AvgFlow:20748cfs AvgPrecip:1034mm AvgTemp:11C
NOOA:ACMT2,ASH CREEK AT HWY 171 NEAR MALONE 1SE,31.9094,-96.8814,HADSMAP;HADSLIST,,USGS:08063030,,131.216;R33337397c0e1dd41,Ash Creek O2 L3 Drainage:113km2 AvgFlow:24cfs AvgPrecip:940mm AvgTemp:19C
NOOA:ACMW1,ANDREWS CREEK NEAR MAZAMA,48.8231,-120.145,HADSLIST;HADSMAP,,USGS:12447390,,113.6885;R31084887e7a8e341,Andrews Creek O3 L4 Drainage:71km2 AvgFlow:37cfs AvgPrecip:696mm AvgTemp:3C
NOOA:ACOF1,ANCLOTE RIVER NEAR ODESSA 4NW,28.2292,-82.5956,HADSLIST;HADSMAP,,USGS:02309740,,29.6428;R8716595aab989a41,Anclote River O3 L1 Drainage:108km2 AvgFlow:28cfs AvgPrecip:1312mm AvgTemp:22C
NOOA:ACOM2,NORTHWEST BRANCH ANACOSTIA RIVER NEAR HYATTSVILLE 1W,38.9522,-76.9658,HADSLIST;HADSMAP,,USGS:01651000,,992.9295;R3789014197dbc741,Northwest Branch Anacostia River O3 L3 Drainage:92km2 AvgFlow:43cfs AvgPrecip:1114mm AvgTemp:13C
NOOA:ACON5,BRUSHY MOUNTAIN RAWS NEAR ACOMA PUEBLO 20SW,34.72,-107.847,HADSMAP,,,,,
