WF\USGS-5Y.csv
USGS:01308000,SAMPAWAMS CREEK AT BABYLON NY,40.7042,-73.3139,USGS,,,,967.5922;Rb6f34941c90bee41,Sampawams Creek O1 L1 Drainage:60km2 AvgFlow:11cfs AvgPrecip:1233mm AvgTemp:12C
USGS:01309990,BELLMORE CREEK TRIBUTARY AT BELLMORE NY,40.6798,-73.5123,USGS,,,,917.0246;R689131982df5eb41,Bellmore Creek O1 L1 Drainage:42km2 AvgFlow:10cfs AvgPrecip:1248mm AvgTemp:12C
USGS:01310000,BELLMORE CREEK AT BELLMORE NY,40.6786,-73.5156,USGS,,,,733.2733;R689131982df5eb41,Bellmore Creek O1 L1 Drainage:42km2 AvgFlow:10cfs AvgPrecip:1248mm AvgTemp:12C
USGS:01310500,EAST MEADOW BROOK AT FREEPORT NY,40.6656,-73.5697,USGS,,,,615.7441;R8941c80dbb43d741,East Meadow Brook O1 L1 Drainage:80km2 AvgFlow:13cfs AvgPrecip:1246mm AvgTemp:12C
USGS:01311810,CONSELYEAS POND TRIBUTARY AT ROSEDALE NY,40.6621,-73.7433,USGS,,,,549.1901;R21b05666c4cee141, O1 L2 Drainage:38km2 AvgFlow:24cfs AvgPrecip:1229mm AvgTemp:12C
USGS:0131199050,FISHING BROOK (COUNTY LINE FLOW OUTLET) NR NEWCOMB,43.9774,-74.2704,USGS,,,,921.0435;R9cc428775d53e141, O3 L2 Drainage:61km2 AvgFlow:51cfs AvgPrecip:1106mm AvgTemp:5C
USGS:01315081,INDIAN RIVER BLW LAKE ABANAKEE NR INDIAN LAKE NY,43.7987,-74.2295,USGS,,,,308.9645;Re5d0e24de9b3dc41,Indian River O5 L2 Drainage:511km2 AvgFlow:451cfs AvgPrecip:1052mm AvgTemp:5C
USGS:01331095,HUDSON RIVER AT STILLWATER NY,42.9356,-73.6517,USGS,,,,481.94;Ra470a948622ce441,Hudson River O6 L1 Drainage:9783km2 AvgFlow:6553cfs AvgPrecip:964mm AvgTemp:9C
USGS:01356190,LISHA KILL NORTHWEST OF NISKAYUNA NY,42.7836,-73.8567,USGS,,,,7.0359;Rb072187071edd741,Lisha Kill O2 L3 Drainage:49km2 AvgFlow:21cfs AvgPrecip:978mm AvgTemp:9C
USGS:01357499,MOHAWK RIVER DIVERSION AT CRESCENT DAM NY,42.8029,-73.7026,USGS,,,,965.5885;R8941107baeb3d741, 
USGS:01359528,NORMANS KILL AT ALBANY NY,42.6333,-73.8056,USGS,,,,41.4157;R4e62f43a07cfeb41,Normans Kill O4 L2 Drainage:460km2 AvgFlow:218cfs AvgPrecip:976mm AvgTemp:9C
USGS:01362182,ROELIFF JANSEN KILL NEAR LINLITHGO NY,42.1522,-73.8439,USGS,,,,17.8131;Ree7c9ff78f59b741,Roeliff Jansen Kill O3 L2 Drainage:558km2 AvgFlow:366cfs AvgPrecip:1079mm AvgTemp:9C
USGS:01362465,BEAVER KILL TRIBUTARY ABOVE LAKE HILL NY,42.0831,-74.1831,USGS,,,,49.2079;R1d5a28c9fd47e741,Beaver Kill O2 L3 Drainage:65km2 AvgFlow:65cfs AvgPrecip:1368mm AvgTemp:7C
USGS:01364959,RONDOUT CR ABOVE RED BROOK AT PEEKAMOOSE NY,41.9369,-74.3747,USGS,,,,16.5975;R7f6ad4cacdf7d241,Rondout Creek O1 L3 Drainage:37km2 AvgFlow:40cfs AvgPrecip:1397mm AvgTemp:6C
USGS:01367625,Wallkill River at Sparta NJ,41.0403,-74.6297,USGS,,,,418.0133;R2fdd4c92fd45e441, O3 L3 Drainage:32km2 AvgFlow:25cfs AvgPrecip:1263mm AvgTemp:9C
USGS:01367770,Wallkill River near Sussex NJ,41.1939,-74.5753,USGS,,,,834.7352;R54e3059bece5e341, 
USGS:01368000,Wallkill River near Unionville Ny,41.2601,-74.5485,USGS,,,,7.2253;R5c8f7ad2d195dc41, O4 L2 Drainage:368km2 AvgFlow:253cfs AvgPrecip:1193mm AvgTemp:10C
USGS:01368820,Double Kill at Wawayanda NJ,41.1869,-74.42,USGS,,,,881.1252;Rf0a7c21cd286e441,Double Kill O2 L5 Drainage:35km2 AvgFlow:29cfs AvgPrecip:1288mm AvgTemp:9C
USGS:01374654,MIDDLE BRANCH CROTON RIVER NEAR CARMEL NY,41.4322,-73.6518,USGS,,,,559.2832;R8716815735dcd141,Middle Branch Croton River O2 L4 Drainage:42km2 AvgFlow:33cfs AvgPrecip:1272mm AvgTemp:10C
USGS:01378560,Coles Bk at Hackensack NJ,40.9111,-74.0403,USGS,,,,946.4577;Rbc7473581f79e841,Hackensack River O4 L1 Drainage:330km2 AvgFlow:211cfs AvgPrecip:1219mm AvgTemp:12C
USGS:01378780,Primrose Bk at Morristown National Hist Park NJ,40.765,-74.5297,USGS,,,,8.6134;R91ede08334c6eb41,Primrose Brook O1 L3 Drainage:14km2 AvgFlow:12cfs AvgPrecip:1339mm AvgTemp:10C
USGS:01379200,Dead River near Millington NJ,40.6497,-74.5242,USGS,,,,792.0627;R022b8fe226f5e641,Dead River O3 L2 Drainage:47km2 AvgFlow:35cfs AvgPrecip:1288mm AvgTemp:11C
USGS:01382000,Passaic River at Two Bridges NJ,40.8972,-74.2728,USGS,,,,932.9204;R4c37990d9d24e041,Passaic River O5 L1 Drainage:934km2 AvgFlow:650cfs AvgPrecip:1299mm AvgTemp:11C
USGS:01401600,Beden Brook near Rocky Hill NJ,40.4144,-74.6503,USGS,,,,15.82;R3f35b6c3c431de41,Beden Brook O3 L3 Drainage:71km2 AvgFlow:47cfs AvgPrecip:1239mm AvgTemp:11C
USGS:01403385,Bound Brook at Route 28 at Middlesex NJ,40.5808,-74.4992,USGS,,,,4.88;R4c3759dcc9fbe241,Bound Brook O2 L3 Drainage:51km2 AvgFlow:33cfs AvgPrecip:1239mm AvgTemp:11C
USGS:01408050,Manasquan River at Point Pleasant NJ,40.1017,-74.0375,USGS,,,,708.4681;R33333fedef1fee41,Manasquan River O3 L1 Drainage:198km2 AvgFlow:101cfs AvgPrecip:1209mm AvgTemp:12C
USGS:01409416,Hammonton Creek at Wescoatville NJ,39.6339,-74.7178,USGS,,,,783.2256;R5ebaadc98d92e541,Hammonton Creek O3 L2 Drainage:34km2 AvgFlow:18cfs AvgPrecip:1159mm AvgTemp:12C
USGS:01411318,Peck Bay at Ocean City NJ,39.2542,-74.6272,USGS,,,,36.789;R21b07a802537de41, O2 L1 Drainage:16km2 AvgFlow:6cfs AvgPrecip:1078mm AvgTemp:12C
USGS:01411400,Fishing C at Rio Grande NJ,39.0275,-74.8964,USGS,,,,407.0824;Rf628c46f109bd341,Fishing Creek O1 L1 Drainage:5km2 AvgFlow:2cfs AvgPrecip:1078mm AvgTemp:13C
USGS:01411955,Gravelly Run at Laurel Lake NJ,39.3372,-75.0508,USGS,,,,51.4237;R2fdd2c379fa2e141,Gravelly Run O1 L3 Drainage:9km2 AvgFlow:4cfs AvgPrecip:1097mm AvgTemp:13C
USGS:01422747,EAST BROOK EAST OF WALTON NY,42.1728,-75.1214,USGS,,,,22.8832;Rc1ca612fd3dcd741,East Brook O3 L2 Drainage:65km2 AvgFlow:49cfs AvgPrecip:1189mm AvgTemp:7C
USGS:01426000,OQUAGA CREEK AT DEPOSIT NY,42.0586,-75.4281,USGS,,,,379.866;Rdbf986a48bc9db41,Oquaga Creek O3 L2 Drainage:175km2 AvgFlow:117cfs AvgPrecip:1108mm AvgTemp:8C
USGS:0143400680,E BR NEVERSINK R NORTHEAST OF DENNING NY,41.9669,-74.4481,USGS,,,,10.5747;R21b0ea003d8ce341,East Branch Neversink River O2 L4 Drainage:51km2 AvgFlow:61cfs AvgPrecip:1481mm AvgTemp:5C
USGS:01434021,W BR NEVERSINK R AT WINNISOOK L NR FROST VALLEY NY,42.0111,-74.4144,USGS,,,,597.5092;Rc520f062993ed441, O1 L2 Drainage:78km2 AvgFlow:85cfs AvgPrecip:1380mm AvgTemp:6C
USGS:01434086,DRY CREEK AT FLUME NEAR FROST VALLEY NY,41.9683,-74.5125,USGS,,,,998.7179;Rbe9f1a04e718eb41,High Falls Brook O1 L4 Drainage:7km2 AvgFlow:10cfs AvgPrecip:1480mm AvgTemp:6C
USGS:01442760,Dunnfield Creek at Dunnfield NJ,40.9708,-75.1267,USGS,,,,82.8688;R7b1442ab3d7de641,Dunnfield Creek O1 L2 Drainage:9km2 AvgFlow:8cfs AvgPrecip:1282mm AvgTemp:10C
USGS:01445160,Bear Brook at Dark Moon Road near Johnsonburg NJ,40.975,-74.8489,USGS,,,,9.3552;R894190210f7aee41, O2 L3 Drainage:18km2 AvgFlow:13cfs AvgPrecip:1230mm AvgTemp:9C
USGS:01457400,Musconetcong River at Riegelsville NJ,40.5925,-75.1861,USGS,,,,278.8975;R1283c89189cfdc41,Musconetcong River O4 L2 Drainage:403km2 AvgFlow:302cfs AvgPrecip:1231mm AvgTemp:11C
USGS:01463587,New Sharon Run at Carsons Mills NJ,40.2167,-74.5608,USGS,,,,4.2744;Rdbf9a6fd2118d341,New Sharon Branch O2 L3 Drainage:16km2 AvgFlow:10cfs AvgPrecip:1213mm AvgTemp:12C
USGS:01463850,Miry Run at Route 533 at Mercerville NJ,40.2469,-74.6867,USGS,,,,34.549;R17d9be621394d841,Miry Run O2 L3 Drainage:30km2 AvgFlow:18cfs AvgPrecip:1210mm AvgTemp:12C
USGS:01464020,Assunpink Creek at Peace St at Trenton NJ,40.2172,-74.7686,USGS,,,,201.8071;Ra8c6832eac98ed41,Assunpink Creek O3 L2 Drainage:238km2 AvgFlow:160cfs AvgPrecip:1189mm AvgTemp:12C
USGS:01464515,Doctors Creek at Allentown NJ,40.1769,-74.5989,USGS,,,,416.3733;R6abc5cde1dcee041,Doctors Creek O2 L3 Drainage:60km2 AvgFlow:36cfs AvgPrecip:1207mm AvgTemp:12C
USGS:01464527,Blacks C at Chesterfield NJ,40.1094,-74.6417,USGS,,,,49.0702;R378971c04732c541,Blacks Creek O3 L2 Drainage:25km2 AvgFlow:14cfs AvgPrecip:1205mm AvgTemp:12C
USGS:01467359,North Branch Big Timber Creek at Glendora NJ,39.8344,-75.0669,USGS,,,,974.4475;Rb81e2514e741c541,North Branch Big Timber Creek O3 L3 Drainage:40km2 AvgFlow:21cfs AvgPrecip:1183mm AvgTemp:13C
USGS:01467471,Schuylkill River ab Mill Creek at Port Carbon PA,40.6937,-76.1648,USGS,,,,33.6785;R9318643f3c1ae341,Schuylkill River O3 L2 Drainage:71km2 AvgFlow:58cfs AvgPrecip:1281mm AvgTemp:9C
USGS:01467492,Mill Cr ab Schuylkill River at Port Carbon PA,40.6938,-76.165,USGS,,,,40.4884;R3108acf48986ec41,Mill Creek O3 L3 Drainage:66km2 AvgFlow:55cfs AvgPrecip:1277mm AvgTemp:9C
USGS:01469700,Little Schuylkill River at South Tamaqua PA,40.7731,-75.9566,USGS,,,,826.7653;R1904a6197a65cc41,Little Schuylkill River O4 L3 Drainage:165km2 AvgFlow:135cfs AvgPrecip:1339mm AvgTemp:9C
USGS:01482320,RED LION CREEK NEAR DELAWARE CITY DE,39.6054,-75.6302,USGS,,,,60.3494;R4c3761e2e6d3da41,Red Lion Creek O2 L2 Drainage:26km2 AvgFlow:12cfs AvgPrecip:1124mm AvgTemp:13C
USGS:01483165,SPRING MILL BRANCH NEAR ARMSTRONG DE,39.4848,-75.6963,USGS,,,,840.875;R5ebaf168e419e941,Drawyer Creek O2 L3 Drainage:15km2 AvgFlow:7cfs AvgPrecip:1097mm AvgTemp:13C
USGS:01483170,DOVE NEST BRANCH NEAR ODESSA DE,39.4626,-75.6877,USGS,,,,553.3585;R9a99d91bc7e8d341, O1 L5 Drainage:4km2 AvgFlow:2cfs AvgPrecip:1096mm AvgTemp:13C
USGS:01484719,BASSETT CREEK NEAR IRONSHIRE MD,38.2681,-75.2442,USGS,,,,811.6754;R560e2170af5ae941, O1 L1 Drainage:5km2 AvgFlow:2cfs AvgPrecip:1143mm AvgTemp:14C
USGS:01490140,LITTLE BLACKWATER RIVER AT SEWARD MD,38.4453,-76.0839,USGS,,,,933.7107;Ree7c0fab2be9e541,Little Blackwater River O2 L2 Drainage:85km2 AvgFlow:37cfs AvgPrecip:1137mm AvgTemp:14C
USGS:01492000,BEAVERDAM BRANCH AT MATTHEWS MD,38.8115,-75.9705,USGS,,,,253.2349;Rd578993cddaee741,Beaverdam Branch O2 L3 Drainage:20km2 AvgFlow:10cfs AvgPrecip:1121mm AvgTemp:14C
USGS:01495965,PEARCE CREEK AT CRYSTAL BEACH MD,39.4355,-75.978,USGS,,,,133.9452;R6f12cbaa67d7dd41,Pearce Creek O2 L2 Drainage:15km2 AvgFlow:7cfs AvgPrecip:1140mm AvgTemp:13C
USGS:01498620,SUSQUEHANNA RIVER SOUTHWEST OF ONEONTA NY,42.44,-75.1,USGS,,,,795.6182;R91edbc8f4514d241,Susquehanna River O5 L1 Drainage:1767km2 AvgFlow:1040cfs AvgPrecip:1066mm AvgTemp:7C
USGS:01583000,SLADE RUN NEAR GLYNDON MD,39.4954,-76.7948,USGS,,,,438.8215;R14aec7ab63b5e241,Slade Run O2 L5 Drainage:12km2 AvgFlow:7cfs AvgPrecip:1148mm AvgTemp:12C
USGS:01589340,ROGNEL HGTS STORM SEWER OUTFALL AT BALTIMORE MD,39.2999,-76.6901,USGS,,,,753.7624;Rfed42c348b5fe941,Gwynns Falls O3 L2 Drainage:109km2 AvgFlow:58cfs AvgPrecip:1149mm AvgTemp:13C
USGS:01595200,STONY RIVER NEAR MOUNT STORM WV,39.2695,-79.2623,USGS,,,,31.5861;Re17adccee4d3e341,Stony River O3 L3 Drainage:127km2 AvgFlow:104cfs AvgPrecip:1116mm AvgTemp:8C
USGS:01641500,FISHING CREEK NEAR LEWISTOWN MD,39.5271,-77.467,USGS,,,,373.3741;R5eba9d02fad0e041,Fishing Creek O2 L3 Drainage:20km2 AvgFlow:15cfs AvgPrecip:1145mm AvgTemp:12C
USGS:01642438,LINGANORE CREEK NEAR LIBERTYTOWN MD,39.441,-77.2696,USGS,,,,2.013;Rc976feffae29ba41,Linganore Creek O4 L3 Drainage:148km2 AvgFlow:73cfs AvgPrecip:1106mm AvgTemp:12C
USGS:01646502,POTOMAC RIVER (ADJUSTED) NEAR WASH DC,38.9496,-77.1275,USGS,,,,914.7766;Ra8c6afe9aee4e341,Potomac River O7 L1 Drainage:29947km2 AvgFlow:12817cfs AvgPrecip:1111mm AvgTemp:13C
USGS:01646580,POTOMAC RIVER AT CHAIN BRIDGE AT WASHINGTON DC,38.9296,-77.1169,USGS,,,,843.8558;Rcba15541a2b5d341,Potomac River O7 L1 Drainage:29948km2 AvgFlow:12817cfs AvgPrecip:1111mm AvgTemp:13C
USGS:0165389205,ACCOTINK CREEK NEAR RANGER ROAD AT FAIRFAX VA,38.8662,-77.2864,USGS,,,,331.2016;Rba499c0fa12fe841,Accotink Creek O2 L2 Drainage:13km2 AvgFlow:6cfs AvgPrecip:1126mm AvgTemp:13C
USGS:01659000,N BRANCH CHOPAWAMSIC CR NR INDEPENDENT HILL VA,38.5651,-77.4258,USGS,,,,819.1872;R2db2a59ceb12d641,North Branch Chopawamsic Creek O2 L2 Drainage:12km2 AvgFlow:5cfs AvgPrecip:1095mm AvgTemp:13C
USGS:01659500,M BRANCH CHOPAWAMSIC CREEK NR GARRISONVILLE VA,38.5573,-77.4253,USGS,,,,680.4614;Rcff70307e0cee641,North Branch Chopawamsic Creek O2 L2 Drainage:32km2 AvgFlow:14cfs AvgPrecip:1091mm AvgTemp:13C
USGS:01660000,S BRANCH CHOPAWAMSIC CREEK NR GARRISONVILLE VA,38.5396,-77.4247,USGS,,,,2.8735;R1904163ef377ad41,South Branch Chopawamsic Creek O1 L3 Drainage:10km2 AvgFlow:4cfs AvgPrecip:1093mm AvgTemp:13C
USGS:01667870,MOUNTAIN RUN NEAR BURR HILL VA,38.3537,-77.8936,USGS,,,,3.9412;Rf0a7ae6ef62eeb41,Mountain Run O3 L4 Drainage:79km2 AvgFlow:38cfs AvgPrecip:1123mm AvgTemp:13C
USGS:02059485,GOOSE CREEK AT RT 747 NEAR BUNKER HILL VA,37.2664,-79.5878,USGS,,,,100.3444;R08aca8af30eaea41,Goose Creek O4 L2 Drainage:267km2 AvgFlow:127cfs AvgPrecip:1137mm AvgTemp:13C
USGS:02061000,BIG OTTER RIVER NEAR BEDFORD VA,37.364,-79.4192,USGS,,,,739.8959;R3bdfaf98bc70d541,Big Otter River O5 L2 Drainage:288km2 AvgFlow:154cfs AvgPrecip:1144mm AvgTemp:13C
USGS:02077500,HYCO RIVER NEAR DENNISTON VA,36.5879,-78.8986,USGS,,,,944.785;Ra47095d1a7c9ef41,Hyco River O5 L3 Drainage:747km2 AvgFlow:285cfs AvgPrecip:1162mm AvgTemp:14C
USGS:0208194820,TAR RIVER AT SR1001 AT STRICKLAND CROSSROADS NC,35.8655,-78.0096,USGS,,,,937.5852;R0681654c2157ee41,Tar River O5 L1 Drainage:1791km2 AvgFlow:753cfs AvgPrecip:1178mm AvgTemp:16C
USGS:02082506,TAR R BL TAR R RESERVOIR NR ROCKY MOUNT NC,35.9006,-77.8656,USGS,,,,434.1636;R48e1ca487d3dc241,Tar River O5 L1 Drainage:2041km2 AvgFlow:821cfs AvgPrecip:1181mm AvgTemp:16C
USGS:0208250885,TAR RIVER AT US 301 BYPASS AT ROCKY MOUNT NC,35.9261,-77.8306,USGS,,,,368.3372;Rb29daf6bfd5ce041,Tar River O5 L1 Drainage:2050km2 AvgFlow:824cfs AvgPrecip:1184mm AvgTemp:16C
USGS:02082576,STONY CREEK NEAR ROCKY MOUNT NC,35.9683,-77.8497,USGS,,,,547.3184;R23db81ac6fbceb41,Stony Creek O5 L2 Drainage:293km2 AvgFlow:114cfs AvgPrecip:1182mm AvgTemp:15C
USGS:0208281175,SWIFT CREEK AT NC 97 NEAR LEGGETT NC,35.9803,-77.5944,USGS,,,,915.081;R2731d80ac66ad141,Swift Creek O4 L2 Drainage:702km2 AvgFlow:280cfs AvgPrecip:1180mm AvgTemp:16C
USGS:0208331077,FISHING CREEK AT NC 97 NEAR LEGGETT NC,36.0083,-77.5258,USGS,,,,974.8336;R2db2cd5d63dad441,Fishing Creek O5 L2 Drainage:2011km2 AvgFlow:807cfs AvgPrecip:1186mm AvgTemp:16C
USGS:02083640,TOWN CREEK AT US 258 NEAR PINETOPS NC,35.7981,-77.5914,USGS,,,,875.3682;Rd7a308633b99e941,Town Creek O4 L2 Drainage:491km2 AvgFlow:186cfs AvgPrecip:1194mm AvgTemp:16C
USGS:02083893,TAR RIVER AT US 264 BYPASS NR ROCK SPRINGS NC,35.6453,-77.4228,USGS,,,,99.682;R2fdd642ee3fcdc41,Tar River O6 L1 Drainage:6877km2 AvgFlow:2787cfs AvgPrecip:1254mm AvgTemp:16C
USGS:02084173,TAR RIVER AT SR 1565 NEAR GRIMESLAND NC,35.5739,-77.1758,USGS,,,,493.0001;R022b7f8dd7deed41,Tar River O6 L1 Drainage:7494km2 AvgFlow:2982cfs AvgPrecip:1261mm AvgTemp:17C
USGS:0208436195,TRANTERS CREEK AT SR1403 NEAR WASHINGTON NC,35.5631,-77.0861,USGS,,,,864.9575;R79e932347f45e141,Tranters Creek O4 L2 Drainage:478km2 AvgFlow:191cfs AvgPrecip:1268mm AvgTemp:17C
USGS:0208650112,FLAT RIVER TRIB NR WILLARDVILLE NC,36.1319,-78.8333,USGS,,,,933.6737;Rb072e035ecbeec41, O1 L3 Drainage:2km2 AvgFlow:1cfs AvgPrecip:1205mm AvgTemp:15C
USGS:0208762750,UNNAMED TRIB TO SWIFT CR NR YATES MILL POND NC,35.7319,-78.6761,USGS,,,,899.5612;R2506114ee59bdc41, O1 L4 Drainage:0km2 AvgFlow:0cfs AvgPrecip:1190mm AvgTemp:15C
USGS:0208762755,UNNM TRIB TO SWIFT CR AT NCSU RSRCH UNIT RALEIGH,35.7307,-78.6702,USGS,,,,856.9728;R0000c810e3b3ef41, O2 L4 Drainage:6km2 AvgFlow:2cfs AvgPrecip:1190mm AvgTemp:15C
USGS:02088090,BLACK CREEK NEAR FOUR OAKS NC,35.4692,-78.4569,USGS,,,,1.4496;R79e98aa12affeb41,Black Creek O4 L2 Drainage:214km2 AvgFlow:85cfs AvgPrecip:1205mm AvgTemp:16C
